course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,C-,Spring2019
MIS107,Introduction to Computers,3,D+,Spring2019
ACT202,Intro to Managerial Accounting,3,F,Summer2019
INB372,International Business,3,C,Summer2019
LAW200,Legal Environment of Business,3,C,Summer2019
ECO101,Intro to Microeconomics,3,D+,Summer2019
MGT212,Principles of Management,3,C-,Fall2019
ACT202,Intro to Managerial Accounting,3,C,Fall2019
ECO104,Intro to Macroeconomics,3,D,Fall2019
MKT202,Introduction to Marketing,3,D,Fall2019
BEN205,Bengali Literature,3,F,Spring2020
ENG115,English Literature,3,D+,Spring2020
PHI401,Ethics / Philosophy,3,D+,Spring2020
MGT368,Entrepreneurship,3,C,Spring2020
BUS251,Business Communication,3,C+,Summer2020
POL104,Political Science,3,C-,Summer2020
BIO103,Biology I,3,F,Fall2020
ENV107,Environmental Science,3,C,Fall2020
MIS207,Management Information Systems,3,F,Fall2020
SOC101,Intro to Sociology,3,C+,Fall2020
HIS102,World Civilization,3,D+,Spring2021
HIS101,Bangladesh History,3,D+,Spring2021
HIS103,History of South Asia,3,B,Spring2021
MGT330,Designing Effective Organizations,3,D,Summer2021
MGT321,Organizational Behavior,3,D+,Summer2021
MGT350,Managing Quality,3,C,Fall2021
MIS207,Management Information Systems,3,C,Fall2021
MGT410,Entrepreneurship II,3,B-,Spring2022
HRM450,Industrial Relations,3,B-,Spring2022
HRM370,Managerial Skill Development,3,B,Spring2022
HRM470,Negotiations,3,C+,Summer2022
MGT490,Project Management,3,B-,Summer2022
MIS320,IT for Managers,3,C+,Summer2022
