course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D,Summer2023
MAT116,Pre-Calculus,3,B,Summer2023
CSE231L,Digital Logic Design Lab,1,A,Summer2023
CSE331L,Microprocessor Interfacing Lab,1,B-,Summer2023
PHI104,Introduction to Ethics,3,D+,Summer2023
CSE173,Discrete Mathematics,3,A-,Fall2023
MAT120,Calculus I,3,C,Fall2023
PHY108L,Physics II Lab,1,B-,Fall2023
CSE226,Fundamentals of Vibe Coding,3,C+,Fall2023
CSE425,Concepts of Programming Languages,3,C+,Fall2023
CSE215,Programming Language II,3,D,Spring2024
CSE215L,Programming Language II Lab,1,D,Spring2024
MAT130,Calculus II,3,C+,Spring2024
MAT125,Linear Algebra,3,B,Spring2024
CSE225,Data Structures & Algorithms,3,A,Summer2024
CSE225L,Data Structures & Algorithms Lab,1,C-,Summer2024
MAT250,Calculus III,3,B+,Summer2024
POL101,Intro to Political Science,3,B-,Summer2024
EEE141L,Electrical Circuits I Lab,1,D+,Summer2024
ENG105,Advanced Composition,3,A,Summer2024
CSE231,Digital Logic Design,3,C+,Fall2024
CSE299,Junior Design Project,1,D,Fall2024
MAT361,Discrete Mathematics II,3,C,Fall2024
CSE331,Microprocessor Interfacing,3,A-,Fall2024
ECO101,Intro to Microeconomics,3,C+,Fall2024
