course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B,Fall2019
CSE115L,Programming Language I Lab,1,B,Fall2019
MAT116,Pre-Calculus,3,C+,Fall2019
PHI104,Introduction to Ethics,3,C,Fall2019
CSE173,Discrete Mathematics,3,T,Spring2020
MAT120,Calculus I,3,C,Spring2020
EEE111,Analog Electronics I,3,A-,Spring2020
EEE111L,Analog Electronics I Lab,1,C,Spring2020
CSE215,Programming Language II,3,B,Summer2020
MAT130,Calculus II,3,C+,Summer2020
CSE225,Data Structures & Algorithms,3,B,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,A-,Fall2020
MAT250,Calculus III,3,A,Fall2020
