course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A,Spring2019
CSE115L,Programming Language I Lab,1,D,Spring2019
MAT116,Pre-Calculus,3,F,Spring2019
PHI104,Introduction to Ethics,3,B+,Spring2019
CSE173,Discrete Mathematics,3,B+,Summer2019
MAT116,Pre-Calculus,3,C+,Summer2019
ECO104,Intro to Macroeconomics,3,F,Summer2019
EEE141,Electrical Circuits I,3,C-,Summer2019
MAT120,Calculus I,3,D+,Fall2019
CSE215,Programming Language II,3,W,Fall2019
CSE225L,Data Structures & Algorithms Lab,1,A,Fall2019
CSE215,Programming Language II,3,B-,Spring2020
MAT130,Calculus II,3,C-,Spring2020
EEE111L,Analog Electronics I Lab,1,W,Spring2020
PHY107,Physics I,3,B-,Spring2020
PHY107L,Physics I Lab,1,C+,Spring2020
CSE226,Fundamentals of Vibe Coding,3,B+,Spring2020
