course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,C+,Spring2023
MIS107,Introduction to Computers,3,B-,Spring2023
LAW200,Legal Environment of Business,3,W,Spring2023
ENG103,Intermediate Composition,3,A,Spring2023
BUS251,Business Communication,3,B-,Spring2023
ECO101,Intro to Microeconomics,3,D+,Summer2023
ACT201,Intro to Financial Accounting,3,B-,Summer2023
MGT368,Entrepreneurship,3,A,Summer2023
INB372,International Business,3,A-,Summer2023
MGT212,Principles of Management,3,A,Summer2023
ECO104,Intro to Macroeconomics,3,A-,Fall2023
LAW200,Legal Environment of Business,3,A-,Fall2023
MIS207,Management Information Systems,3,C,Fall2023
PHI401,Ethics / Philosophy,3,B+,Fall2023
ACT202,Intro to Managerial Accounting,3,C-,Fall2023
