course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B-,Summer2022
MAT116,Pre-Calculus,3,A-,Summer2022
CHE101,Chemistry I,3,B-,Summer2022
CHE101L,Chemistry I Lab,1,B-,Summer2022
CSE173,Discrete Mathematics,3,B+,Fall2022
MAT120,Calculus I,3,C+,Fall2022
CSE145,Introduction to Artificial Intelligence,3,B,Fall2022
CSE215,Programming Language II,3,B+,Spring2023
CSE215L,Programming Language II Lab,1,A-,Spring2023
MAT130,Calculus II,3,B,Spring2023
ECO104,Intro to Macroeconomics,3,A-,Spring2023
