course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,B+,Spring2019
ECO101,Intro to Microeconomics,3,B+,Summer2019
MIS107,Introduction to Computers,3,C,Summer2019
BUS251,Business Communication,3,A,Summer2019
ACT201,Intro to Financial Accounting,3,A,Fall2019
ECO104,Intro to Macroeconomics,3,W,Fall2019
LAW200,Legal Environment of Business,3,F,Fall2019
ENG103,Intermediate Composition,3,D,Spring2020
LAW200,Legal Environment of Business,3,C+,Spring2020
ACT202,Intro to Managerial Accounting,3,D,Spring2020
INB372,International Business,3,W,Summer2020
ECO104,Intro to Macroeconomics,3,W,Summer2020
INB372,International Business,3,B,Fall2020
MIS207,Management Information Systems,3,B,Spring2021
MGT368,Entrepreneurship,3,B+,Spring2021
ECO104,Intro to Macroeconomics,3,W,Summer2021
PHI401,Ethics / Philosophy,3,B,Summer2021
MGT212,Principles of Management,3,C,Summer2021
BEN205,Bengali Literature,3,W,Fall2021
ENG105,Advanced Composition,3,B+,Fall2021
ENG115,English Literature,3,C,Fall2021
PAD201,Public Administration,3,C+,Spring2022
SOC101,Intro to Sociology,3,D,Spring2022
POL104,Political Science,3,B,Spring2022
ENV107,Environmental Science,3,D,Summer2022
ENV107L,Environmental Science Lab,1,W,Summer2022
HIS103,History of South Asia,3,B+,Fall2022
HIS205,Modern History,3,D,Fall2022
ECO104,Intro to Macroeconomics,3,C,Fall2022
