course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C-,Summer2019
CSE115,Programming Language I,3,D+,Summer2019
EEE111,Analog Electronics I,3,D+,Summer2019
EEE111L,Analog Electronics I Lab,1,D,Summer2019
CSE173,Discrete Mathematics,3,C-,Fall2019
MAT130,Calculus II,3,D,Fall2019
CSE331L,Microprocessor Interfacing Lab,1,F,Fall2019
BIO103,Biology I,3,C-,Fall2019
CSE215L,Programming Language II Lab,1,F,Fall2019
CSE215,Programming Language II,3,D,Spring2020
CSE215L,Programming Language II Lab,1,D,Spring2020
MAT250,Calculus III,3,F,Spring2020
POL101,Intro to Political Science,3,F,Spring2020
CSE225,Data Structures & Algorithms,3,F,Summer2020
MAT250,Calculus III,3,D,Summer2020
POL101,Intro to Political Science,3,D,Summer2020
CSE225,Data Structures & Algorithms,3,F,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,D+,Fall2020
HIS102,World Civilization,3,D+,Fall2020
CSE101,Introduction to Python Programming,3,D+,Fall2020
CHE101,Chemistry I,3,D+,Fall2020
CHE101L,Chemistry I Lab,1,F,Fall2020
CSE225,Data Structures & Algorithms,3,I,Spring2021
CSE231L,Digital Logic Design Lab,1,F,Spring2021
CSE299,Junior Design Project,1,F,Spring2021
ENG103,Intermediate Composition,3,F,Spring2021
CSE225,Data Structures & Algorithms,3,D+,Summer2021
CSE231L,Digital Logic Design Lab,1,F,Summer2021
ENG103,Intermediate Composition,3,D,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,F,Summer2021
PHI104,Introduction to Ethics,3,D,Summer2021
CSE231,Digital Logic Design,3,F,Fall2021
CSE231L,Digital Logic Design Lab,1,D,Fall2021
ANT101,Anthropology,3,C-,Fall2021
CSE425,Concepts of Programming Languages,3,D,Fall2021
CSE231,Digital Logic Design,3,F,Spring2022
CSE299,Junior Design Project,1,C-,Spring2022
CHE101L,Chemistry I Lab,1,F,Spring2022
CSE231,Digital Logic Design,3,D+,Summer2022
CSE311,Database Management Systems,3,D,Summer2022
CSE311L,Database Management Systems Lab,1,F,Summer2022
CHE101L,Chemistry I Lab,1,F,Summer2022
ENG105,Advanced Composition,3,F,Summer2022
EEE452,Engineering Economics,3,D,Summer2022
CSE332,Computer Organization & Architecture,3,F,Fall2022
CSE311L,Database Management Systems Lab,1,C-,Fall2022
CSE327,Software Engineering,3,C-,Fall2022
