course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B-,Spring2023
CSE115L,Programming Language I Lab,1,B,Spring2023
MAT116,Pre-Calculus,3,B+,Spring2023
CSE226,Fundamentals of Vibe Coding,3,B+,Spring2023
ENV203,Environmental Studies,3,A,Spring2023
ECO104,Intro to Macroeconomics,3,B+,Spring2023
CSE327,Software Engineering,3,C+,Spring2023
CSE173,Discrete Mathematics,3,B,Summer2023
MAT120,Calculus I,3,A-,Summer2023
EEE111,Analog Electronics I,3,B+,Summer2023
EEE111L,Analog Electronics I Lab,1,C+,Summer2023
CEE110,Engineering Drawing,1,A-,Summer2023
CSE215,Programming Language II,3,B-,Fall2023
CSE215L,Programming Language II Lab,1,B,Fall2023
MAT130,Calculus II,3,B-,Fall2023
CSE231L,Digital Logic Design Lab,1,C+,Fall2023
PHY107L,Physics I Lab,1,A-,Fall2023
CSE331,Microprocessor Interfacing,3,A,Fall2023
CSE331L,Microprocessor Interfacing Lab,1,B-,Fall2023
CSE225,Data Structures & Algorithms,3,A-,Spring2024
MAT250,Calculus III,3,C,Spring2024
CSE299,Junior Design Project,1,A-,Spring2024
CSE225L,Data Structures & Algorithms Lab,1,A-,Spring2024
CSE101,Introduction to Python Programming,3,B+,Spring2024
CSE231,Digital Logic Design,3,B,Summer2024
CSE311,Database Management Systems,3,C,Summer2024
CSE311L,Database Management Systems Lab,1,C+,Summer2024
PHY107,Physics I,3,A,Summer2024
MAT361,Discrete Mathematics II,3,B+,Summer2024
