course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,D+,Fall2019
ECO101,Intro to Microeconomics,3,D,Fall2019
MKT202,Introduction to Marketing,3,D+,Fall2019
ENG103,Intermediate Composition,3,D,Fall2019
BUS251,Business Communication,3,F,Spring2020
ECO104,Intro to Macroeconomics,3,F,Spring2020
ECO104,Intro to Macroeconomics,3,C-,Summer2020
INB372,International Business,3,D+,Summer2020
MIS207,Management Information Systems,3,I,Summer2020
LAW200,Legal Environment of Business,3,F,Summer2020
MGT368,Entrepreneurship,3,D+,Fall2020
LAW200,Legal Environment of Business,3,F,Fall2020
ACT201,Intro to Financial Accounting,3,I,Fall2020
BUS251,Business Communication,3,D,Fall2020
ACT201,Intro to Financial Accounting,3,C-,Spring2021
LAW200,Legal Environment of Business,3,C-,Spring2021
MIS207,Management Information Systems,3,F,Spring2021
MGT212,Principles of Management,3,C-,Spring2021
BEN205,Bengali Literature,3,F,Summer2021
MIS207,Management Information Systems,3,D,Summer2021
ENG105,Advanced Composition,3,C-,Summer2021
ACT202,Intro to Managerial Accounting,3,C-,Summer2021
CHN101,Chinese Language,3,D,Fall2021
PHI401,Ethics / Philosophy,3,D+,Fall2021
PAD201,Public Administration,3,F,Spring2022
POL101,Intro to Political Science,3,D,Spring2022
ANT101,Anthropology,3,F,Summer2022
SOC101,Intro to Sociology,3,D+,Summer2022
BIO103,Biology I,3,F,Summer2022
GEO205,Geography,3,F,Summer2022
