course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D,Summer2019
CSE115L,Programming Language I Lab,1,C+,Summer2019
MAT116,Pre-Calculus,3,D+,Summer2019
BIO103,Biology I,3,D,Summer2019
CSE231L,Digital Logic Design Lab,1,A,Summer2019
CSE173,Discrete Mathematics,3,B-,Fall2019
MAT120,Calculus I,3,C,Fall2019
EEE452,Engineering Economics,3,F,Fall2019
CSE215,Programming Language II,3,F,Spring2020
MAT130,Calculus II,3,F,Spring2020
PHY107L,Physics I Lab,1,F,Spring2020
CSE215,Programming Language II,3,A,Summer2020
CSE215L,Programming Language II Lab,1,C+,Summer2020
MAT130,Calculus II,3,A,Summer2020
ECO104,Intro to Macroeconomics,3,B+,Summer2020
HIS102,World Civilization,3,B,Summer2020
CSE225,Data Structures & Algorithms,3,D,Fall2020
MAT250,Calculus III,3,C,Fall2020
CSE231,Digital Logic Design,3,A-,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,B-,Spring2021
ANT101,Anthropology,3,D+,Spring2021
CSE332,Computer Organization & Architecture,3,B+,Summer2021
CSE299,Junior Design Project,1,C-,Summer2021
CHE101,Chemistry I,3,A,Summer2021
CSE311,Database Management Systems,3,B,Fall2021
CSE311L,Database Management Systems Lab,1,C+,Fall2021
CSE311L,Database Management Systems Lab,1,B+,Fall2021
PHY108L,Physics II Lab,1,W,Fall2021
CSE323,Operating Systems Design,3,A,Spring2022
CSE327,Software Engineering,3,B+,Spring2022
POL104,Political Science,3,C-,Spring2022
HIS101,Bangladesh History,3,D,Spring2022
