course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B,Summer2020
MIS107,Introduction to Computers,3,C+,Summer2020
BUS251,Business Communication,3,C-,Summer2020
LAW200,Legal Environment of Business,3,C+,Summer2020
MGT368,Entrepreneurship,3,B+,Summer2020
ECO101,Intro to Microeconomics,3,B+,Fall2020
MIS207,Management Information Systems,3,A,Fall2020
ACT202,Intro to Managerial Accounting,3,C+,Fall2020
MGT212,Principles of Management,3,A-,Fall2020
MKT202,Introduction to Marketing,3,C+,Spring2021
ECO104,Intro to Macroeconomics,3,B,Spring2021
INB372,International Business,3,C+,Spring2021
PHI401,Ethics / Philosophy,3,B-,Spring2021
CEE110,Engineering Drawing,1,A-,Fall2021
CSE425,Concepts of Programming Languages,3,B+,Fall2021
CSE311L,Database Management Systems Lab,1,D+,Fall2021
PHY107L,Physics I Lab,1,B-,Spring2022
EEE141,Electrical Circuits I,3,C,Spring2022
EEE141L,Electrical Circuits I Lab,1,A-,Spring2022
CHE101L,Chemistry I Lab,1,C,Spring2022
CSE226,Fundamentals of Vibe Coding,3,F,Summer2022
PHI104,Introduction to Ethics,3,B-,Summer2022
CSE299,Junior Design Project,1,C,Summer2022
ENG105,Advanced Composition,3,F,Summer2022
CSE215L,Programming Language II Lab,1,W,Fall2022
EEE111L,Analog Electronics I Lab,1,W,Fall2022
HIS101,Bangladesh History,3,B-,Fall2022
CSE331L,Microprocessor Interfacing Lab,1,C-,Fall2022
BIO103,Biology I,3,D+,Spring2023
BIO103L,Biology I Lab,1,B+,Spring2023
BIO103L,Biology I Lab,1,C,Spring2023
MAT116,Pre-Calculus,3,B+,Spring2023
MAT125,Linear Algebra,3,C-,Summer2023
CHE101,Chemistry I,3,W,Summer2023
CSE327,Software Engineering,3,C+,Summer2023
EEE452,Engineering Economics,3,B,Summer2023
CSE215L,Programming Language II Lab,1,C,Summer2023
