course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,C-,Fall2020
ENG103,Intermediate Composition,3,D,Fall2020
ACT201,Intro to Financial Accounting,3,F,Fall2020
BUS251,Business Communication,3,F,Spring2021
MKT202,Introduction to Marketing,3,D,Spring2021
ACT201,Intro to Financial Accounting,3,D,Summer2021
ECO101,Intro to Microeconomics,3,D,Summer2021
ECO104,Intro to Macroeconomics,3,D+,Fall2021
ACT202,Intro to Managerial Accounting,3,D,Fall2021
INB372,International Business,3,F,Fall2021
INB372,International Business,3,D+,Spring2022
MGT368,Entrepreneurship,3,D+,Summer2022
MGT212,Principles of Management,3,D,Summer2022
LAW200,Legal Environment of Business,3,C-,Summer2022
BUS251,Business Communication,3,D+,Fall2022
BEN205,Bengali Literature,3,F,Fall2022
PHI401,Ethics / Philosophy,3,D+,Fall2022
CHN101,Chinese Language,3,D+,Spring2023
ENG105,Advanced Composition,3,D+,Spring2023
ENG115,English Literature,3,D+,Spring2023
SOC101,Intro to Sociology,3,D+,Summer2023
POL104,Political Science,3,D,Summer2023
PAD201,Public Administration,3,F,Summer2023
