course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,F,Spring2019
CSE115,Programming Language I,3,F,Spring2019
CHE101,Chemistry I,3,F,Spring2019
MAT125,Linear Algebra,3,D,Spring2019
ENG111,Public Speaking,3,W,Spring2019
MAT120,Calculus I,3,D+,Summer2019
CSE115,Programming Language I,3,W,Summer2019
CSE299,Junior Design Project,1,C-,Summer2019
PHY108,Physics II,3,D,Summer2019
POL104,Political Science,3,C-,Summer2019
CSE115,Programming Language I,3,W,Fall2019
MAT130,Calculus II,3,D+,Fall2019
CSE225L,Data Structures & Algorithms Lab,1,C-,Fall2019
EEE141,Electrical Circuits I,3,F,Fall2019
ECO101,Intro to Microeconomics,3,F,Fall2019
CSE115,Programming Language I,3,F,Spring2020
MAT250,Calculus III,3,F,Spring2020
CSE231L,Digital Logic Design Lab,1,C,Spring2020
PHY107L,Physics I Lab,1,C,Spring2020
PHI104,Introduction to Ethics,3,W,Spring2020
CSE115,Programming Language I,3,D+,Summer2020
MAT250,Calculus III,3,F,Summer2020
CHE101L,Chemistry I Lab,1,D,Summer2020
CSE327,Software Engineering,3,D+,Summer2020
