course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,F,Spring2021
MKT202,Introduction to Marketing,3,D+,Spring2021
MIS107,Introduction to Computers,3,F,Spring2021
ENG103,Intermediate Composition,3,D,Spring2021
LAW200,Legal Environment of Business,3,C-,Summer2021
ACT201,Intro to Financial Accounting,3,F,Summer2021
ECO101,Intro to Microeconomics,3,D+,Summer2021
INB372,International Business,3,F,Fall2021
ACT201,Intro to Financial Accounting,3,D+,Fall2021
MGT212,Principles of Management,3,F,Fall2021
BUS251,Business Communication,3,D,Fall2021
ECO104,Intro to Macroeconomics,3,I,Fall2021
ECO104,Intro to Macroeconomics,3,F,Spring2022
MIS107,Introduction to Computers,3,D,Spring2022
MIS207,Management Information Systems,3,I,Spring2022
ACT202,Intro to Managerial Accounting,3,D,Summer2022
MIS207,Management Information Systems,3,F,Summer2022
INB372,International Business,3,D,Summer2022
MIS207,Management Information Systems,3,D,Fall2022
MGT368,Entrepreneurship,3,D+,Fall2022
ECO104,Intro to Macroeconomics,3,D,Fall2022
MGT212,Principles of Management,3,D+,Spring2023
PHI401,Ethics / Philosophy,3,F,Spring2023
ENG115,English Literature,3,D+,Spring2023
BEN205,Bengali Literature,3,F,Spring2023
ENG105,Advanced Composition,3,I,Summer2023
SOC101,Intro to Sociology,3,I,Summer2023
PHI401,Ethics / Philosophy,3,F,Summer2023
PAD201,Public Administration,3,D+,Summer2023
ANT101,Anthropology,3,D+,Fall2023
PHI401,Ethics / Philosophy,3,D,Fall2023
SOC101,Intro to Sociology,3,D+,Fall2023
BIO103,Biology I,3,D,Spring2024
PHY107,Physics I,3,D,Spring2024
PHY107L,Physics I Lab,1,C-,Spring2024
ENG105,Advanced Composition,3,D,Spring2024
PSY101,Intro to Psychology,3,D,Spring2024
PSY101L,Psychology Lab,1,D,Spring2024
ECO201,Intermediate Microeconomics,3,D+,Summer2024
HIS103,History of South Asia,3,F,Summer2024
HIS101,Bangladesh History,3,D,Summer2024
