course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,F,Spring2019
MIS107,Introduction to Computers,3,W,Spring2019
BUS251,Business Communication,3,W,Spring2019
BUS251,Business Communication,3,C,Summer2019
MIS107,Introduction to Computers,3,D+,Summer2019
ECO101,Intro to Microeconomics,3,D,Summer2019
MKT202,Introduction to Marketing,3,D,Fall2019
INB372,International Business,3,F,Fall2019
ECO104,Intro to Macroeconomics,3,F,Fall2019
LAW200,Legal Environment of Business,3,F,Spring2020
ACT201,Intro to Financial Accounting,3,C-,Spring2020
INB372,International Business,3,C,Summer2020
ECO104,Intro to Macroeconomics,3,C,Summer2020
ACT202,Intro to Managerial Accounting,3,C-,Summer2020
MIS207,Management Information Systems,3,D,Fall2020
MGT212,Principles of Management,3,F,Fall2020
LAW200,Legal Environment of Business,3,W,Fall2020
MGT368,Entrepreneurship,3,C,Fall2020
BEN205,Bengali Literature,3,F,Spring2021
PHI401,Ethics / Philosophy,3,C,Spring2021
CHN101,Chinese Language,3,F,Spring2021
LAW200,Legal Environment of Business,3,F,Spring2021
