course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D,Spring2022
CSE115,Programming Language I,3,D,Spring2022
CSE115L,Programming Language I Lab,1,F,Spring2022
ENG105,Advanced Composition,3,C,Spring2022
EEE141L,Electrical Circuits I Lab,1,F,Spring2022
CSE173,Discrete Mathematics,3,C-,Summer2022
MAT130,Calculus II,3,F,Summer2022
CSE215,Programming Language II,3,C,Fall2022
CSE215L,Programming Language II Lab,1,F,Fall2022
MAT130,Calculus II,3,F,Fall2022
CSE225,Data Structures & Algorithms,3,C-,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,C,Spring2023
MAT130,Calculus II,3,C,Spring2023
CSE231,Digital Logic Design,3,W,Summer2023
MAT250,Calculus III,3,W,Summer2023
MAT361,Discrete Mathematics II,3,W,Summer2023
CSE231,Digital Logic Design,3,D+,Fall2023
CSE231L,Digital Logic Design Lab,1,F,Fall2023
MAT250,Calculus III,3,F,Fall2023
PHY108L,Physics II Lab,1,W,Fall2023
CSE332,Computer Organization & Architecture,3,F,Spring2024
MAT250,Calculus III,3,C,Spring2024
PHY107L,Physics I Lab,1,F,Spring2024
