course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C-,Fall2021
CSE115,Programming Language I,3,D+,Spring2022
CSE115L,Programming Language I Lab,1,C,Spring2022
MAT130,Calculus II,3,C-,Spring2022
PHY108L,Physics II Lab,1,D+,Spring2022
CSE173,Discrete Mathematics,3,D,Summer2022
CSE215,Programming Language II,3,D+,Fall2022
CSE225,Data Structures & Algorithms,3,B-,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,D+,Spring2023
CSE231,Digital Logic Design,3,B,Summer2023
CSE332,Computer Organization & Architecture,3,D+,Fall2023
MAT250,Calculus III,3,D,Fall2023
