course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,A,Summer2019
ENG103,Intermediate Composition,3,A,Summer2019
BUS251,Business Communication,3,B+,Summer2019
LAW200,Legal Environment of Business,3,A-,Summer2019
ACT201,Intro to Financial Accounting,3,B+,Summer2019
MKT202,Introduction to Marketing,3,B,Fall2019
MGT212,Principles of Management,3,A-,Fall2019
ECO101,Intro to Microeconomics,3,B,Fall2019
MGT368,Entrepreneurship,3,B,Fall2019
MIS207,Management Information Systems,3,B+,Fall2019
ACT202,Intro to Managerial Accounting,3,B,Spring2020
ECO104,Intro to Macroeconomics,3,B+,Spring2020
PHI401,Ethics / Philosophy,3,A-,Spring2020
INB372,International Business,3,A-,Spring2020
ENG105,Advanced Composition,3,A-,Spring2020
ENG115,English Literature,3,A-,Summer2020
CHN101,Chinese Language,3,A-,Summer2020
SOC101,Intro to Sociology,3,B,Summer2020
POL101,Intro to Political Science,3,A-,Summer2020
BEN205,Bengali Literature,3,B+,Summer2020
PSY101,Intro to Psychology,3,B+,Fall2020
PSY101L,Psychology Lab,1,B+,Fall2020
HIS102,World Civilization,3,A-,Fall2020
HIS101,Bangladesh History,3,C+,Fall2020
PHY107,Physics I,3,A,Fall2020
PHY107L,Physics I Lab,1,B+,Fall2020
BIO103,Biology I,3,C+,Fall2020
PBH101,Public Health,3,A-,Fall2020
PBH101L,Public Health Lab,1,A,Fall2020
ECO301,Monetary Economics,3,A,Spring2021
ECO201,Intermediate Microeconomics,3,B,Spring2021
ECO328,Econometrics,3,A,Spring2021
ECO304,International Economics,3,A-,Spring2021
ECO244,Economic Development,3,B+,Spring2021
