course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D,Fall2020
CSE115L,Programming Language I Lab,1,C+,Fall2020
MAT116,Pre-Calculus,3,F,Fall2020
MAT125,Linear Algebra,3,W,Fall2020
EEE111L,Analog Electronics I Lab,1,C+,Fall2020
PHY108L,Physics II Lab,1,D,Fall2020
CSE173,Discrete Mathematics,3,B+,Spring2021
MAT116,Pre-Calculus,3,C-,Spring2021
ENG111,Public Speaking,3,A,Spring2021
EEE452,Engineering Economics,3,B-,Spring2021
CHE101,Chemistry I,3,D,Spring2021
CHE101L,Chemistry I Lab,1,B-,Spring2021
MAT120,Calculus I,3,D+,Summer2021
CSE215,Programming Language II,3,W,Summer2021
HIS102,World Civilization,3,W,Summer2021
CSE101,Introduction to Python Programming,3,B,Summer2021
ANT101,Anthropology,3,B,Summer2021
CSE215,Programming Language II,3,C+,Fall2021
MAT130,Calculus II,3,A,Fall2021
ENG103,Intermediate Composition,3,C,Fall2021
MAT361,Discrete Mathematics II,3,B-,Fall2021
CEE110,Engineering Drawing,1,F,Fall2021
CSE225,Data Structures & Algorithms,3,D+,Spring2022
MAT250,Calculus III,3,B-,Spring2022
BIO103,Biology I,3,D+,Spring2022
BIO103L,Biology I Lab,1,C-,Spring2022
PHI104,Introduction to Ethics,3,A,Spring2022
CSE231,Digital Logic Design,3,B,Summer2022
CSE231L,Digital Logic Design Lab,1,B-,Summer2022
CSE215L,Programming Language II Lab,1,B-,Summer2022
CSE225L,Data Structures & Algorithms Lab,1,B-,Summer2022
CSE373,Design & Analysis of Algorithms,3,C,Summer2022
CSE332,Computer Organization & Architecture,3,F,Fall2022
CSE299,Junior Design Project,1,C+,Fall2022
CSE425,Concepts of Programming Languages,3,B-,Fall2022
EEE141,Electrical Circuits I,3,A,Fall2022
EEE141L,Electrical Circuits I Lab,1,C,Fall2022
CSE332,Computer Organization & Architecture,3,W,Spring2023
CSE311,Database Management Systems,3,C+,Spring2023
CSE311L,Database Management Systems Lab,1,A-,Spring2023
EEE111,Analog Electronics I,3,C-,Spring2023
CSE332,Computer Organization & Architecture,3,B,Summer2023
CSE327,Software Engineering,3,B+,Summer2023
ECO101,Intro to Microeconomics,3,B+,Summer2023
HIS101,Bangladesh History,3,C+,Summer2023
CSE323,Operating Systems Design,3,B+,Fall2023
CSE331,Microprocessor Interfacing,3,A-,Fall2023
MAT125,Linear Algebra,3,B-,Fall2023
CSE499A,Senior Capstone Design I,2,B,Spring2024
CSE331L,Microprocessor Interfacing Lab,1,C,Spring2024
CSE226,Fundamentals of Vibe Coding,3,A,Spring2024
CSE445,Computer Vision,3,B,Spring2024
PHY107L,Physics I Lab,1,B,Spring2024
