course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B,Fall2020
CSE115L,Programming Language I Lab,1,A,Fall2020
MAT116,Pre-Calculus,3,B+,Fall2020
POL104,Political Science,3,A-,Fall2020
CSE311L,Database Management Systems Lab,1,A,Fall2020
BIO103L,Biology I Lab,1,A,Fall2020
CSE173,Discrete Mathematics,3,A,Spring2021
MAT120,Calculus I,3,A-,Spring2021
EEE452,Engineering Economics,3,C+,Spring2021
ENG105,Advanced Composition,3,B-,Spring2021
CSE215,Programming Language II,3,A-,Summer2021
CSE215L,Programming Language II Lab,1,A-,Summer2021
MAT130,Calculus II,3,A,Summer2021
ENG103,Intermediate Composition,3,A,Summer2021
EEE141,Electrical Circuits I,3,A-,Summer2021
EEE141L,Electrical Circuits I Lab,1,A,Summer2021
CSE425,Concepts of Programming Languages,3,B+,Summer2021
ECO104,Intro to Macroeconomics,3,B,Summer2021
CSE225,Data Structures & Algorithms,3,B,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,A,Fall2021
MAT250,Calculus III,3,B+,Fall2021
GEO205,Geography,3,A-,Fall2021
CSE226,Fundamentals of Vibe Coding,3,A,Fall2021
CSE231,Digital Logic Design,3,B,Spring2022
CSE231L,Digital Logic Design Lab,1,C+,Spring2022
PHY108,Physics II,3,A-,Spring2022
PHY108L,Physics II Lab,1,B+,Spring2022
PHY107L,Physics I Lab,1,A-,Spring2022
CSE331,Microprocessor Interfacing,3,B,Spring2022
CSE332,Computer Organization & Architecture,3,A-,Summer2022
CSE299,Junior Design Project,1,A-,Summer2022
CSE423,Data Mining,3,A,Summer2022
PHI104,Introduction to Ethics,3,B+,Summer2022
CSE311,Database Management Systems,3,B,Fall2022
CSE323,Operating Systems Design,3,C+,Fall2022
CEE110,Engineering Drawing,1,A-,Fall2022
CSE445,Computer Vision,3,B+,Fall2022
MAT350,Complex Variables,3,A-,Fall2022
CSE327,Software Engineering,3,B+,Spring2023
CSE331L,Microprocessor Interfacing Lab,1,A,Spring2023
CSE421,Machine Learning,3,A-,Spring2023
MAT361,Discrete Mathematics II,3,A-,Spring2023
ENG111,Public Speaking,3,B,Spring2023
CSE499A,Senior Capstone Design I,2,B-,Summer2023
CSE373,Design & Analysis of Algorithms,3,B+,Summer2023
SOC201,Social Theory,3,B-,Summer2023
CHE101,Chemistry I,3,B,Summer2023
EEE111L,Analog Electronics I Lab,1,A-,Summer2023
CSE101,Introduction to Python Programming,3,A,Summer2023
EEE111,Analog Electronics I,3,A,Fall2023
MAT125,Linear Algebra,3,A,Fall2023
CSE145,Introduction to Artificial Intelligence,3,A-,Fall2023
BIO103,Biology I,3,A-,Fall2023
CSE499B,Senior Capstone Design II,2,A,Fall2023
CSE461,Robotics,3,A,Fall2023
