course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,C+,Summer2020
MIS107,Introduction to Computers,3,B+,Summer2020
ECO101,Intro to Microeconomics,3,W,Summer2020
BUS251,Business Communication,3,B,Summer2020
INB372,International Business,3,B+,Fall2020
LAW200,Legal Environment of Business,3,B+,Fall2020
ECO101,Intro to Microeconomics,3,D,Fall2020
MIS207,Management Information Systems,3,D+,Fall2020
ENG105,Advanced Composition,3,C+,Spring2021
PHI401,Ethics / Philosophy,3,F,Spring2021
ECO104,Intro to Macroeconomics,3,B,Spring2021
MGT212,Principles of Management,3,W,Spring2021
MGT368,Entrepreneurship,3,C,Spring2021
PHI401,Ethics / Philosophy,3,A,Summer2021
BEN205,Bengali Literature,3,C-,Summer2021
MKT202,Introduction to Marketing,3,B+,Summer2021
MGT212,Principles of Management,3,C,Fall2021
POL104,Political Science,3,B-,Fall2021
POL101,Intro to Political Science,3,D,Fall2021
PAD201,Public Administration,3,A-,Fall2021
PBH101,Public Health,3,B-,Spring2022
PBH101L,Public Health Lab,1,D,Spring2022
ANT101,Anthropology,3,B-,Spring2022
SOC101,Intro to Sociology,3,B+,Spring2022
ENV107,Environmental Science,3,B+,Spring2022
ENV107L,Environmental Science Lab,1,F,Spring2022
BIO103,Biology I,3,A,Spring2022
BIO103L,Biology I Lab,1,B+,Spring2022
HIS101,Bangladesh History,3,B,Summer2022
HIS205,Modern History,3,W,Summer2022
ACT201,Intro to Financial Accounting,3,C+,Summer2022
MGT330,Designing Effective Organizations,3,B+,Summer2022
HIS103,History of South Asia,3,A-,Summer2022
