course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,B-,Summer2020
ECO101,Intro to Microeconomics,3,B,Summer2020
MGT368,Entrepreneurship,3,A,Summer2020
MIS107,Introduction to Computers,3,C+,Fall2020
MIS207,Management Information Systems,3,C+,Fall2020
MGT212,Principles of Management,3,B+,Fall2020
LAW200,Legal Environment of Business,3,A-,Fall2020
INB372,International Business,3,B,Spring2021
ECO104,Intro to Macroeconomics,3,B+,Spring2021
BUS251,Business Communication,3,B-,Spring2021
PHI401,Ethics / Philosophy,3,B+,Spring2021
ACT201,Intro to Financial Accounting,3,B-,Summer2021
EEE452,Engineering Economics,3,F,Fall2021
BIO103L,Biology I Lab,1,B,Fall2021
HIS101,Bangladesh History,3,B-,Fall2021
ENG103,Intermediate Composition,3,W,Spring2022
CSE115L,Programming Language I Lab,1,A-,Spring2022
PHY107L,Physics I Lab,1,C+,Spring2022
HIS102,World Civilization,3,B+,Spring2022
CSE215L,Programming Language II Lab,1,W,Summer2022
PHY108,Physics II,3,A-,Summer2022
PHY108L,Physics II Lab,1,A,Summer2022
CHE101L,Chemistry I Lab,1,B,Summer2022
CSE145,Introduction to Artificial Intelligence,3,B,Summer2022
CSE231L,Digital Logic Design Lab,1,A,Fall2022
PHI104,Introduction to Ethics,3,A,Fall2022
CSE115,Programming Language I,3,D,Fall2022
CSE425,Concepts of Programming Languages,3,B,Fall2022
ENG105,Advanced Composition,3,C-,Spring2023
MAT125,Linear Algebra,3,C+,Spring2023
EEE111,Analog Electronics I,3,C-,Spring2023
EEE111L,Analog Electronics I Lab,1,B,Spring2023
CEE110,Engineering Drawing,1,A,Summer2023
CSE327,Software Engineering,3,B,Summer2023
EEE141,Electrical Circuits I,3,D+,Summer2023
EEE141L,Electrical Circuits I Lab,1,B+,Summer2023
BIO103,Biology I,3,D,Summer2023
CSE311L,Database Management Systems Lab,1,B,Summer2023
