course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,B+,Fall2019
MIS107,Introduction to Computers,3,W,Fall2019
ACT201,Intro to Financial Accounting,3,C,Fall2019
INB372,International Business,3,B,Fall2019
ECO101,Intro to Microeconomics,3,A,Fall2019
ACT202,Intro to Managerial Accounting,3,A-,Spring2020
MIS207,Management Information Systems,3,D,Spring2020
MIS107,Introduction to Computers,3,A,Spring2020
ECO104,Intro to Macroeconomics,3,A-,Spring2020
PHI401,Ethics / Philosophy,3,W,Summer2020
MKT202,Introduction to Marketing,3,B+,Summer2020
MGT212,Principles of Management,3,A-,Summer2020
PHI401,Ethics / Philosophy,3,A,Fall2020
LAW200,Legal Environment of Business,3,B+,Fall2020
BEN205,Bengali Literature,3,B,Fall2020
POL101,Intro to Political Science,3,C+,Spring2021
MGT368,Entrepreneurship,3,C,Spring2021
SOC101,Intro to Sociology,3,W,Spring2021
BIO103,Biology I,3,B-,Summer2021
BIO103L,Biology I Lab,1,B-,Summer2021
ENV107,Environmental Science,3,A,Summer2021
ENV107L,Environmental Science Lab,1,A-,Summer2021
ANT101,Anthropology,3,B,Summer2021
HIS101,Bangladesh History,3,B-,Fall2021
HIS102,World Civilization,3,C,Fall2021
HIS103,History of South Asia,3,C,Fall2021
INB480,Global Business Strategy,3,F,Fall2021
INB490,Cross-Cultural Management,3,A-,Fall2021
INB480,Global Business Strategy,3,F,Spring2022
INB410,International Competitiveness,3,B,Spring2022
INB350,International Business Negotiation,3,A,Spring2022
