course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Summer2019
CSE115L,Programming Language I Lab,1,C+,Summer2019
MAT116,Pre-Calculus,3,D,Summer2019
CHE101L,Chemistry I Lab,1,B,Summer2019
CSE173,Discrete Mathematics,3,A-,Fall2019
MAT120,Calculus I,3,B+,Fall2019
SOC101,Intro to Sociology,3,B-,Fall2019
CHE101,Chemistry I,3,A,Fall2019
CSE231L,Digital Logic Design Lab,1,C+,Fall2019
CSE215,Programming Language II,3,C+,Spring2020
CSE215L,Programming Language II Lab,1,A,Spring2020
MAT130,Calculus II,3,C-,Spring2020
PHY107L,Physics I Lab,1,D+,Spring2020
CSE225,Data Structures & Algorithms,3,B-,Summer2020
MAT250,Calculus III,3,C,Summer2020
POL104,Political Science,3,C+,Summer2020
ECO104,Intro to Macroeconomics,3,B-,Summer2020
ECO101,Intro to Microeconomics,3,B+,Summer2020
CSE231,Digital Logic Design,3,A,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,C-,Fall2020
BIO103L,Biology I Lab,1,F,Fall2020
ENG111,Public Speaking,3,D+,Fall2020
CSE226,Fundamentals of Vibe Coding,3,D+,Fall2020
