course_code,course_name,credits,grade,semester
MIS207,Management Information Systems,3,B+,Fall2022
ECO101,Intro to Microeconomics,3,B+,Fall2022
ACT201,Intro to Financial Accounting,3,C,Fall2022
LAW200,Legal Environment of Business,3,B+,Fall2022
INB372,International Business,3,A,Fall2022
MIS107,Introduction to Computers,3,A,Fall2022
MGT368,Entrepreneurship,3,B+,Spring2023
PHI401,Ethics / Philosophy,3,B+,Spring2023
MKT202,Introduction to Marketing,3,B,Spring2023
ECO104,Intro to Macroeconomics,3,A-,Spring2023
BUS251,Business Communication,3,C-,Spring2023
MGT212,Principles of Management,3,B,Summer2023
ACT202,Intro to Managerial Accounting,3,B,Summer2023
PAD201,Public Administration,3,A,Summer2023
POL101,Intro to Political Science,3,C+,Summer2023
BEN205,Bengali Literature,3,C,Summer2023
ENG115,English Literature,3,B+,Summer2023
GEO205,Geography,3,C,Fall2023
ANT101,Anthropology,3,C,Fall2023
BIO103,Biology I,3,A-,Fall2023
BIO103L,Biology I Lab,1,C+,Fall2023
ENV107,Environmental Science,3,A,Fall2023
ENV107L,Environmental Science Lab,1,C+,Fall2023
