course_code,course_name,credits,grade,semester
CSE145,Introduction to Artificial Intelligence,3,B+,Spring2020
EEE111L,Analog Electronics I Lab,1,B-,Spring2020
CSE115L,Programming Language I Lab,1,B+,Spring2020
CSE327,Software Engineering,3,B,Summer2020
MAT116,Pre-Calculus,3,A-,Summer2020
PHY108L,Physics II Lab,1,B+,Summer2020
ENG111,Public Speaking,3,B,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,C+,Summer2020
PHI104,Introduction to Ethics,3,C-,Fall2020
CSE425,Concepts of Programming Languages,3,B,Fall2020
CEE110,Engineering Drawing,1,A-,Fall2020
PHY107L,Physics I Lab,1,B+,Spring2021
CSE331L,Microprocessor Interfacing Lab,1,B-,Spring2021
ENG103,Intermediate Composition,3,B-,Spring2021
HIS102,World Civilization,3,B,Spring2021
CSE101,Introduction to Python Programming,3,B-,Spring2021
MGT212,Principles of Management,3,D,Summer2021
FIN444,International Financial Management,3,C+,Summer2021
MGT368,Entrepreneurship,3,C,Summer2021
MIS207,Management Information Systems,3,C,Fall2021
MKT202,Introduction to Marketing,3,A,Fall2021
FIN433,Financial Markets and Institutions,3,W,Fall2021
FIN455,Financial Modelling Using Excel,3,C,Fall2021
LAW200,Legal Environment of Business,3,B,Spring2022
BUS251,Business Communication,3,D,Spring2022
FIN435,Investment Theory,3,C-,Spring2022
ENG105,Advanced Composition,3,C+,Summer2022
FIN480,Behavioural Finance,3,C+,Summer2022
FIN433,Financial Markets and Institutions,3,C,Summer2022
FIN464,Derivatives,3,C-,Summer2022
MIS107,Introduction to Computers,3,C,Summer2022
FIN440,Corporate Finance,3,B+,Fall2022
PHI401,Ethics / Philosophy,3,B,Fall2022
ECO101,Intro to Microeconomics,3,B-,Fall2022
FIN410,Financial Statement Analysis,3,D+,Fall2022
ACT201,Intro to Financial Accounting,3,A,Spring2023
FIN470,Insurance and Risk Management,3,D+,Spring2023
ECO104,Intro to Macroeconomics,3,A-,Spring2023
INB372,International Business,3,B-,Spring2023
ACT202,Intro to Managerial Accounting,3,C+,Summer2023
