course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,I,Summer2020
BUS251,Business Communication,3,C-,Summer2020
ACT201,Intro to Financial Accounting,3,F,Summer2020
ACT201,Intro to Financial Accounting,3,F,Fall2020
LAW200,Legal Environment of Business,3,D+,Fall2020
ECO101,Intro to Microeconomics,3,C-,Fall2020
ECO104,Intro to Macroeconomics,3,I,Spring2021
MIS107,Introduction to Computers,3,D+,Spring2021
INB372,International Business,3,D,Spring2021
MIS207,Management Information Systems,3,D,Spring2021
MGT212,Principles of Management,3,F,Summer2021
ACT201,Intro to Financial Accounting,3,C-,Summer2021
MKT202,Introduction to Marketing,3,D,Fall2021
MGT368,Entrepreneurship,3,D+,Fall2021
PHI401,Ethics / Philosophy,3,D+,Fall2021
ACT202,Intro to Managerial Accounting,3,D,Fall2021
ECO104,Intro to Macroeconomics,3,F,Spring2022
MGT212,Principles of Management,3,D+,Spring2022
CHN101,Chinese Language,3,D+,Spring2022
POL104,Political Science,3,C-,Summer2022
POL101,Intro to Political Science,3,D,Summer2022
ECO104,Intro to Macroeconomics,3,C-,Summer2022
SOC101,Intro to Sociology,3,F,Summer2022
GEO205,Geography,3,C-,Fall2022
BIO103,Biology I,3,C-,Fall2022
BIO103L,Biology I Lab,1,I,Fall2022
SOC101,Intro to Sociology,3,D+,Fall2022
HIS102,World Civilization,3,F,Spring2023
HIS103,History of South Asia,3,F,Spring2023
