course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,C+,Fall2021
MIS107,Introduction to Computers,3,W,Fall2021
ENG103,Intermediate Composition,3,B,Fall2021
BUS251,Business Communication,3,B-,Spring2022
MIS107,Introduction to Computers,3,C+,Spring2022
LAW200,Legal Environment of Business,3,A,Spring2022
ECO101,Intro to Microeconomics,3,B+,Summer2022
ACT201,Intro to Financial Accounting,3,A,Summer2022
ACT202,Intro to Managerial Accounting,3,C,Fall2022
INB372,International Business,3,B-,Fall2022
ECO104,Intro to Macroeconomics,3,C-,Fall2022
MIS207,Management Information Systems,3,F,Spring2023
MGT212,Principles of Management,3,C-,Spring2023
PHI401,Ethics / Philosophy,3,A,Summer2023
MGT368,Entrepreneurship,3,B+,Summer2023
ENG105,Advanced Composition,3,F,Summer2023
POL101,Intro to Political Science,3,B+,Fall2023
MIS207,Management Information Systems,3,B-,Fall2023
BEN205,Bengali Literature,3,C+,Fall2023
ENG115,English Literature,3,B-,Fall2023
