course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B-,Spring2020
CSE115L,Programming Language I Lab,1,B,Spring2020
MAT116,Pre-Calculus,3,A-,Spring2020
ANT101,Anthropology,3,B,Spring2020
CHE101L,Chemistry I Lab,1,A-,Spring2020
BIO103,Biology I,3,A-,Spring2020
BIO103L,Biology I Lab,1,C+,Spring2020
CSE173,Discrete Mathematics,3,B,Summer2020
MAT120,Calculus I,3,A,Summer2020
CSE425,Concepts of Programming Languages,3,B,Summer2020
EEE141,Electrical Circuits I,3,B-,Summer2020
PHY108L,Physics II Lab,1,A-,Summer2020
CSE215,Programming Language II,3,A-,Fall2020
CSE215L,Programming Language II Lab,1,A,Fall2020
MAT130,Calculus II,3,B+,Fall2020
CSE299,Junior Design Project,1,B+,Fall2020
POL104,Political Science,3,B+,Fall2020
ENG111,Public Speaking,3,B-,Fall2020
CEE110,Engineering Drawing,1,B+,Fall2020
CSE225,Data Structures & Algorithms,3,B,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,A-,Spring2021
MAT250,Calculus III,3,A-,Spring2021
EEE111L,Analog Electronics I Lab,1,B-,Spring2021
ENG105,Advanced Composition,3,B+,Spring2021
PHY108,Physics II,3,A-,Spring2021
CHE101,Chemistry I,3,B+,Spring2021
CSE231,Digital Logic Design,3,B,Summer2021
CSE231L,Digital Logic Design Lab,1,B+,Summer2021
MAT350,Complex Variables,3,A,Summer2021
EEE141L,Electrical Circuits I Lab,1,A-,Summer2021
CSE373,Design & Analysis of Algorithms,3,B,Summer2021
HIS102,World Civilization,3,A,Summer2021
