course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B+,Summer2020
MGT212,Principles of Management,3,C-,Summer2020
ECO101,Intro to Microeconomics,3,A-,Summer2020
MIS107,Introduction to Computers,3,B-,Fall2020
LAW200,Legal Environment of Business,3,B-,Fall2020
MGT368,Entrepreneurship,3,B+,Fall2020
ACT202,Intro to Managerial Accounting,3,B-,Fall2020
MKT202,Introduction to Marketing,3,C-,Spring2021
MIS207,Management Information Systems,3,B+,Spring2021
PHI401,Ethics / Philosophy,3,B,Spring2021
BUS251,Business Communication,3,C,Spring2021
ECO104,Intro to Macroeconomics,3,B+,Spring2021
INB372,International Business,3,A-,Summer2021
CSE145,Introduction to Artificial Intelligence,3,W,Fall2021
MAT125,Linear Algebra,3,C,Fall2021
ENG105,Advanced Composition,3,B-,Fall2021
PHI104,Introduction to Ethics,3,C+,Fall2021
MAT116,Pre-Calculus,3,C-,Fall2021
HIS101,Bangladesh History,3,C-,Spring2022
CEE110,Engineering Drawing,1,W,Spring2022
CSE299,Junior Design Project,1,D,Spring2022
HIS102,World Civilization,3,D+,Spring2022
MAT120,Calculus I,3,B+,Spring2022
EEE452,Engineering Economics,3,B+,Summer2022
MAT130,Calculus II,3,F,Summer2022
ENG103,Intermediate Composition,3,C,Summer2022
CHE101L,Chemistry I Lab,1,D,Summer2022
CSE231L,Digital Logic Design Lab,1,F,Summer2022
CSE327,Software Engineering,3,C+,Fall2022
CSE311L,Database Management Systems Lab,1,A,Fall2022
CSE225L,Data Structures & Algorithms Lab,1,W,Fall2022
PHY108L,Physics II Lab,1,C,Fall2022
PHY107L,Physics I Lab,1,D,Fall2022
ENG111,Public Speaking,3,C,Spring2023
CSE231L,Digital Logic Design Lab,1,A,Spring2023
BIO103,Biology I,3,B,Spring2023
BIO103L,Biology I Lab,1,C,Spring2023
CSE425,Concepts of Programming Languages,3,B-,Spring2023
CSE145,Introduction to Artificial Intelligence,3,D,Spring2023
