course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,C,Fall2019
MIS107,Introduction to Computers,3,A,Fall2019
MKT202,Introduction to Marketing,3,B,Fall2019
LAW200,Legal Environment of Business,3,A-,Fall2019
ECO101,Intro to Microeconomics,3,C,Fall2019
INB372,International Business,3,B+,Spring2020
MGT212,Principles of Management,3,B,Spring2020
ECO104,Intro to Macroeconomics,3,C+,Spring2020
MIS207,Management Information Systems,3,B+,Spring2020
MGT368,Entrepreneurship,3,A,Summer2020
ENG103,Intermediate Composition,3,B,Summer2020
PHI401,Ethics / Philosophy,3,B,Summer2020
ENG115,English Literature,3,B,Summer2020
CHN101,Chinese Language,3,B,Summer2020
PAD201,Public Administration,3,C-,Fall2020
ENG105,Advanced Composition,3,C+,Fall2020
ANT101,Anthropology,3,A,Fall2020
SOC101,Intro to Sociology,3,A,Fall2020
POL101,Intro to Political Science,3,A-,Fall2020
POL104,Political Science,3,C,Fall2020
CHE101,Chemistry I,3,B-,Spring2021
BIO103,Biology I,3,B,Spring2021
BIO103L,Biology I Lab,1,B+,Spring2021
ENV107,Environmental Science,3,B-,Spring2021
ENV107L,Environmental Science Lab,1,C+,Spring2021
PBH101,Public Health,3,B,Spring2021
HIS101,Bangladesh History,3,C+,Spring2021
PSY101,Intro to Psychology,3,B,Spring2021
PSY101L,Psychology Lab,1,A,Spring2021
HIS102,World Civilization,3,C-,Summer2021
MGT460,Logistics Management,3,B+,Summer2021
SCM450,Supply Chain Analytics,3,C+,Summer2021
SCM320,Procurement and Inventory,3,A,Summer2021
HIS205,Modern History,3,B+,Summer2021
SCM310,Supply Chain Management,3,C,Summer2021
ACT201,Intro to Financial Accounting,3,B,Fall2021
MGT470,Quality Management,3,B+,Fall2021
MGT390,Warehouse Management,3,B-,Fall2021
MGT490,Project Management,3,B,Fall2021
MGT360,Global Supply Chain,3,B-,Fall2021
ACT202,Intro to Managerial Accounting,3,B+,Spring2022
BUS498,Internship,4,C,Fall2024
