course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C,Fall2020
CSE115,Programming Language I,3,C+,Fall2020
CSE115L,Programming Language I Lab,1,A,Fall2020
CEE110,Engineering Drawing,1,B,Fall2020
CSE173,Discrete Mathematics,3,C-,Spring2021
MAT130,Calculus II,3,B,Spring2021
CSE215,Programming Language II,3,B,Summer2021
CSE215L,Programming Language II Lab,1,C,Summer2021
MAT250,Calculus III,3,W,Summer2021
CSE225,Data Structures & Algorithms,3,A-,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,A-,Fall2021
MAT250,Calculus III,3,F,Fall2021
BIO103,Biology I,3,B-,Fall2021
BIO103L,Biology I Lab,1,D,Fall2021
