course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A-,Fall2019
CSE115L,Programming Language I Lab,1,B,Fall2019
MAT116,Pre-Calculus,3,C+,Fall2019
SOC101,Intro to Sociology,3,B,Fall2019
GEO205,Geography,3,C,Fall2019
CSE173,Discrete Mathematics,3,C,Spring2020
MAT120,Calculus I,3,A-,Spring2020
CHE101,Chemistry I,3,C,Spring2020
CHE101L,Chemistry I Lab,1,C,Spring2020
CSE215,Programming Language II,3,T,Summer2020
CSE215L,Programming Language II Lab,1,B+,Summer2020
MAT130,Calculus II,3,C+,Summer2020
CSE225,Data Structures & Algorithms,3,A,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,B,Fall2020
MAT250,Calculus III,3,B+,Fall2020
CSE231,Digital Logic Design,3,A-,Spring2021
CSE231L,Digital Logic Design Lab,1,T,Spring2021
CSE231L,Digital Logic Design Lab,1,A,Spring2021
PHY108L,Physics II Lab,1,B+,Spring2021
EEE141,Electrical Circuits I,3,A-,Spring2021
EEE141L,Electrical Circuits I Lab,1,C+,Spring2021
