course_code,course_name,credits,grade,semester
CSE331L,Microprocessor Interfacing Lab,1,C,Fall2020
CSE215L,Programming Language II Lab,1,B-,Fall2020
CSE226,Fundamentals of Vibe Coding,3,B,Fall2020
CSE231L,Digital Logic Design Lab,1,C,Spring2021
PHY108,Physics II,3,B+,Spring2021
PHY108L,Physics II Lab,1,B-,Spring2021
PHI104,Introduction to Ethics,3,B,Spring2021
ENG105,Advanced Composition,3,B+,Summer2021
CSE115L,Programming Language I Lab,1,C,Summer2021
CSE331,Microprocessor Interfacing,3,C,Summer2021
CSE101,Introduction to Python Programming,3,B-,Fall2021
EEE111L,Analog Electronics I Lab,1,A,Fall2021
CHE101,Chemistry I,3,B+,Fall2021
CHE101L,Chemistry I Lab,1,C+,Fall2021
MAT125,Linear Algebra,3,C+,Fall2021
MGT368,Entrepreneurship,3,D+,Spring2022
ACT201,Intro to Financial Accounting,3,D,Spring2022
MIS450,IS Security,3,C+,Spring2022
MIS320,IT for Managers,3,C,Summer2022
MIS210,Computer Programming,3,D+,Summer2022
ACT202,Intro to Managerial Accounting,3,F,Summer2022
MIS410,Systems Design,3,B-,Summer2022
ECO101,Intro to Microeconomics,3,W,Fall2022
MKT202,Introduction to Marketing,3,C-,Fall2022
MGT490,Project Management,3,B-,Fall2022
PHI401,Ethics / Philosophy,3,C,Spring2023
LAW200,Legal Environment of Business,3,B-,Spring2023
MIS310,Systems Analysis,3,F,Spring2023
BUS251,Business Communication,3,B-,Spring2023
ECO101,Intro to Microeconomics,3,B,Spring2023
MGT212,Principles of Management,3,A,Summer2023
MIS330,Database Systems,3,C,Summer2023
MIS470,IT Project Management,3,A,Summer2023
MIS207,Management Information Systems,3,C,Fall2023
MIS310,Systems Analysis,3,B-,Fall2023
ECO104,Intro to Macroeconomics,3,F,Fall2023
INB372,International Business,3,C,Fall2023
ACT202,Intro to Managerial Accounting,3,B+,Fall2023
MIS499,Special Topics in MIS,3,C-,Spring2024
MIS107,Introduction to Computers,3,B,Spring2024
ECO104,Intro to Macroeconomics,3,C+,Spring2024
