course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,B+,Summer2019
ENG103,Intermediate Composition,3,C+,Summer2019
BUS251,Business Communication,3,C-,Summer2019
MKT202,Introduction to Marketing,3,A-,Summer2019
INB372,International Business,3,A,Fall2019
ECO101,Intro to Microeconomics,3,C-,Fall2019
MIS207,Management Information Systems,3,C+,Fall2019
MGT368,Entrepreneurship,3,C-,Spring2020
ACT201,Intro to Financial Accounting,3,A,Spring2020
LAW200,Legal Environment of Business,3,B+,Spring2020
ECO104,Intro to Macroeconomics,3,A-,Summer2020
ENG105,Advanced Composition,3,B+,Summer2020
PHI401,Ethics / Philosophy,3,B,Summer2020
ACT202,Intro to Managerial Accounting,3,C-,Summer2020
ENG115,English Literature,3,C+,Fall2020
BEN205,Bengali Literature,3,C,Fall2020
POL104,Political Science,3,B,Fall2020
MGT212,Principles of Management,3,C,Fall2020
PBH101,Public Health,3,C-,Spring2021
PBH101L,Public Health Lab,1,A,Spring2021
BIO103,Biology I,3,B-,Spring2021
SOC101,Intro to Sociology,3,F,Spring2021
ANT101,Anthropology,3,C+,Spring2021
