course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,F,Spring2020
ACT201,Intro to Financial Accounting,3,F,Spring2020
ENG103,Intermediate Composition,3,F,Spring2020
MKT202,Introduction to Marketing,3,D,Spring2020
ACT201,Intro to Financial Accounting,3,C-,Summer2020
ENG103,Intermediate Composition,3,I,Summer2020
LAW200,Legal Environment of Business,3,I,Summer2020
MIS107,Introduction to Computers,3,F,Summer2020
ENG103,Intermediate Composition,3,D,Fall2020
ECO101,Intro to Microeconomics,3,F,Fall2020
ACT202,Intro to Managerial Accounting,3,F,Fall2020
MIS107,Introduction to Computers,3,D,Spring2021
LAW200,Legal Environment of Business,3,I,Spring2021
ECO101,Intro to Microeconomics,3,F,Spring2021
INB372,International Business,3,D+,Spring2021
ECO101,Intro to Microeconomics,3,D+,Summer2021
LAW200,Legal Environment of Business,3,F,Summer2021
MIS207,Management Information Systems,3,I,Summer2021
MGT212,Principles of Management,3,C-,Summer2021
ECO104,Intro to Macroeconomics,3,F,Fall2021
BUS251,Business Communication,3,D+,Fall2021
LAW200,Legal Environment of Business,3,F,Fall2021
MGT368,Entrepreneurship,3,F,Fall2021
ACT202,Intro to Managerial Accounting,3,D+,Spring2022
ECO104,Intro to Macroeconomics,3,D,Spring2022
MIS207,Management Information Systems,3,D+,Spring2022
MGT368,Entrepreneurship,3,D,Spring2022
BEN205,Bengali Literature,3,D,Summer2022
ENG115,English Literature,3,D,Summer2022
ENG105,Advanced Composition,3,D,Summer2022
POL104,Political Science,3,D+,Fall2022
POL101,Intro to Political Science,3,D,Fall2022
PHI401,Ethics / Philosophy,3,D,Fall2022
SOC101,Intro to Sociology,3,D+,Spring2023
BIO103,Biology I,3,D+,Spring2023
BIO103L,Biology I Lab,1,D,Spring2023
ENV107,Environmental Science,3,C-,Spring2023
ENV107L,Environmental Science Lab,1,F,Spring2023
ANT101,Anthropology,3,D+,Spring2023
MIS310,Systems Analysis,3,D+,Summer2023
HIS205,Modern History,3,C-,Summer2023
HIS101,Bangladesh History,3,D+,Summer2023
MIS210,Computer Programming,3,F,Summer2023
HIS103,History of South Asia,3,C-,Summer2023
