course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,C,Summer2021
ECO104,Intro to Macroeconomics,3,W,Fall2021
ECO104,Intro to Macroeconomics,3,W,Spring2022
MIS107,Introduction to Computers,3,D,Spring2022
LAW200,Legal Environment of Business,3,F,Summer2022
ECO104,Intro to Macroeconomics,3,F,Summer2022
ACT201,Intro to Financial Accounting,3,D+,Summer2022
MKT202,Introduction to Marketing,3,W,Fall2022
BUS251,Business Communication,3,D,Fall2022
MKT202,Introduction to Marketing,3,F,Spring2023
ACT202,Intro to Managerial Accounting,3,F,Spring2023
ACT202,Intro to Managerial Accounting,3,C,Summer2023
INB372,International Business,3,D+,Summer2023
MKT202,Introduction to Marketing,3,F,Summer2023
MGT212,Principles of Management,3,F,Fall2023
MIS207,Management Information Systems,3,C-,Fall2023
LAW200,Legal Environment of Business,3,C-,Fall2023
PHI401,Ethics / Philosophy,3,D+,Spring2024
ECO104,Intro to Macroeconomics,3,W,Spring2024
MKT202,Introduction to Marketing,3,W,Spring2024
