course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,D+,Summer2019
MIS107,Introduction to Computers,3,D+,Summer2019
ACT201,Intro to Financial Accounting,3,C,Summer2019
LAW200,Legal Environment of Business,3,C,Fall2019
ECO104,Intro to Macroeconomics,3,D,Fall2019
ACT202,Intro to Managerial Accounting,3,C+,Fall2019
MKT202,Introduction to Marketing,3,D+,Fall2019
MGT368,Entrepreneurship,3,B-,Spring2020
INB372,International Business,3,B,Spring2020
BUS251,Business Communication,3,C,Spring2020
MGT212,Principles of Management,3,D,Spring2020
POL104,Political Science,3,C-,Summer2020
ENG115,English Literature,3,C+,Summer2020
BEN205,Bengali Literature,3,C+,Summer2020
CHN101,Chinese Language,3,F,Summer2020
MIS207,Management Information Systems,3,C,Summer2020
PHI401,Ethics / Philosophy,3,C+,Fall2020
GEO205,Geography,3,D+,Fall2020
BIO103,Biology I,3,B,Fall2020
BIO103L,Biology I Lab,1,C+,Fall2020
HIS101,Bangladesh History,3,C+,Spring2021
HIS103,History of South Asia,3,C-,Spring2021
MGT321,Organizational Behavior,3,C,Spring2021
MGT410,Entrepreneurship II,3,C+,Summer2021
HRM370,Managerial Skill Development,3,F,Summer2021
MGT330,Designing Effective Organizations,3,C,Summer2021
HRM450,Industrial Relations,3,C-,Fall2021
MGT350,Managing Quality,3,C-,Fall2021
HRM370,Managerial Skill Development,3,F,Fall2021
MGT490,Project Management,3,D,Spring2022
MIS320,IT for Managers,3,C,Spring2022
HRM370,Managerial Skill Development,3,D+,Spring2022
HRM470,Negotiations,3,C+,Spring2022
