course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,D,Summer2020
ECO101,Intro to Microeconomics,3,C-,Fall2020
ACT201,Intro to Financial Accounting,3,F,Spring2021
MIS107,Introduction to Computers,3,D+,Spring2021
BUS251,Business Communication,3,C-,Spring2021
ACT201,Intro to Financial Accounting,3,D,Summer2021
ECO104,Intro to Macroeconomics,3,C-,Fall2021
INB372,International Business,3,F,Spring2022
ACT202,Intro to Managerial Accounting,3,F,Summer2022
LAW200,Legal Environment of Business,3,F,Summer2022
MIS207,Management Information Systems,3,I,Summer2022
INB372,International Business,3,D+,Fall2022
MGT212,Principles of Management,3,D+,Fall2022
MIS207,Management Information Systems,3,D+,Fall2022
LAW200,Legal Environment of Business,3,F,Spring2023
