course_code,course_name,credits,grade,semester
CHE101,Chemistry I,3,B,Summer2021
CHE101L,Chemistry I Lab,1,C+,Summer2021
EEE111,Analog Electronics I,3,B+,Summer2021
EEE111L,Analog Electronics I Lab,1,C+,Summer2021
CSE226,Fundamentals of Vibe Coding,3,A-,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,B,Summer2021
MAT116,Pre-Calculus,3,C,Fall2021
PHY108L,Physics II Lab,1,B-,Fall2021
CSE231L,Digital Logic Design Lab,1,B,Fall2021
CSE101,Introduction to Python Programming,3,A,Fall2021
ENG105,Advanced Composition,3,C+,Spring2022
CSE311L,Database Management Systems Lab,1,B+,Spring2022
BIO103,Biology I,3,B-,Spring2022
BIO103L,Biology I Lab,1,B-,Spring2022
ENG111,Public Speaking,3,B+,Summer2022
EEE141,Electrical Circuits I,3,A,Summer2022
EEE141L,Electrical Circuits I Lab,1,C+,Summer2022
CSE327,Software Engineering,3,B+,Summer2022
CEE110,Engineering Drawing,1,B-,Summer2022
HRM370,Managerial Skill Development,3,B+,Fall2022
HRM450,Industrial Relations,3,F,Fall2022
MIS207,Management Information Systems,3,B+,Fall2022
ECO101,Intro to Microeconomics,3,B,Spring2023
HRM360,Planning and Staffing,3,F,Spring2023
HRM340,Training and Development,3,C+,Spring2023
MGT368,Entrepreneurship,3,C+,Spring2023
MIS107,Introduction to Computers,3,C,Summer2023
LAW200,Legal Environment of Business,3,B-,Summer2023
HRM450,Industrial Relations,3,D,Summer2023
HRM380,Compensation Theory and Practice,3,B+,Fall2023
PHI401,Ethics / Philosophy,3,F,Fall2023
HRM360,Planning and Staffing,3,F,Fall2023
ACT201,Intro to Financial Accounting,3,A,Spring2024
BUS251,Business Communication,3,A,Spring2024
MKT202,Introduction to Marketing,3,B,Spring2024
HRM470,Negotiations,3,C+,Spring2024
HRM499,Special Topics in HRM,3,C+,Spring2024
HRM360,Planning and Staffing,3,A-,Summer2024
ECO104,Intro to Macroeconomics,3,A,Summer2024
ACT202,Intro to Managerial Accounting,3,A,Summer2024
INB372,International Business,3,C-,Summer2024
PHI401,Ethics / Philosophy,3,C+,Summer2024
