course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,D,Spring2019
ECO101,Intro to Microeconomics,3,D,Spring2019
ACT201,Intro to Financial Accounting,3,D,Spring2019
ECO104,Intro to Macroeconomics,3,D,Summer2019
ACT202,Intro to Managerial Accounting,3,D+,Fall2019
MKT202,Introduction to Marketing,3,D,Fall2019
INB372,International Business,3,D,Spring2020
MIS107,Introduction to Computers,3,I,Spring2020
LAW200,Legal Environment of Business,3,I,Spring2020
MGT212,Principles of Management,3,D+,Summer2020
MIS107,Introduction to Computers,3,D+,Summer2020
LAW200,Legal Environment of Business,3,D,Fall2020
BEN205,Bengali Literature,3,D,Spring2021
PHI401,Ethics / Philosophy,3,F,Spring2021
POL104,Political Science,3,F,Summer2021
POL101,Intro to Political Science,3,C-,Summer2021
MGT368,Entrepreneurship,3,D+,Summer2021
