course_code,course_name,credits,grade,semester
LAW200,Legal Environment of Business,3,B+,Summer2019
ACT201,Intro to Financial Accounting,3,C+,Summer2019
ECO101,Intro to Microeconomics,3,B+,Summer2019
MIS107,Introduction to Computers,3,D,Summer2019
BUS251,Business Communication,3,W,Fall2019
MGT212,Principles of Management,3,B+,Fall2019
MIS207,Management Information Systems,3,A,Fall2019
MKT202,Introduction to Marketing,3,B+,Fall2019
INB372,International Business,3,W,Fall2019
INB372,International Business,3,B,Spring2020
BUS251,Business Communication,3,W,Spring2020
BEN205,Bengali Literature,3,W,Spring2020
MGT368,Entrepreneurship,3,B,Spring2020
PHI401,Ethics / Philosophy,3,W,Spring2020
CHN101,Chinese Language,3,C+,Summer2020
ECO104,Intro to Macroeconomics,3,W,Summer2020
BEN205,Bengali Literature,3,C+,Summer2020
ACT202,Intro to Managerial Accounting,3,W,Summer2020
ENG115,English Literature,3,D,Summer2020
ACT202,Intro to Managerial Accounting,3,W,Fall2020
POL101,Intro to Political Science,3,A,Fall2020
BUS251,Business Communication,3,W,Fall2020
GEO205,Geography,3,B+,Spring2021
ECO104,Intro to Macroeconomics,3,W,Spring2021
ANT101,Anthropology,3,W,Spring2021
SOC101,Intro to Sociology,3,C,Spring2021
PHI401,Ethics / Philosophy,3,C,Spring2021
BIO103,Biology I,3,B,Summer2021
BIO103L,Biology I Lab,1,W,Summer2021
ECO104,Intro to Macroeconomics,3,C+,Summer2021
ENV107,Environmental Science,3,B+,Summer2021
ENV107L,Environmental Science Lab,1,W,Summer2021
