course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,W,Spring2019
MAT116,Pre-Calculus,3,W,Spring2019
SOC101,Intro to Sociology,3,W,Spring2019
CSE311L,Database Management Systems Lab,1,B,Spring2019
ECO101,Intro to Microeconomics,3,W,Spring2019
CSE115,Programming Language I,3,W,Summer2019
MAT116,Pre-Calculus,3,B,Summer2019
CSE331,Microprocessor Interfacing,3,D,Summer2019
CSE331L,Microprocessor Interfacing Lab,1,B,Summer2019
CSE226,Fundamentals of Vibe Coding,3,W,Summer2019
CHE101,Chemistry I,3,B+,Summer2019
MAT120,Calculus I,3,W,Fall2019
CSE115,Programming Language I,3,W,Fall2019
EEE111,Analog Electronics I,3,W,Fall2019
MAT120,Calculus I,3,D,Spring2020
CSE115,Programming Language I,3,C+,Spring2020
CSE115L,Programming Language I Lab,1,C,Spring2020
ENV203,Environmental Studies,3,D,Spring2020
SOC101,Intro to Sociology,3,W,Spring2020
CSE115L,Programming Language I Lab,1,W,Spring2020
CSE173,Discrete Mathematics,3,B+,Summer2020
MAT130,Calculus II,3,B,Summer2020
CSE215L,Programming Language II Lab,1,C+,Summer2020
PHY107L,Physics I Lab,1,C,Summer2020
CSE215,Programming Language II,3,D,Fall2020
MAT250,Calculus III,3,W,Fall2020
CHE101L,Chemistry I Lab,1,C+,Fall2020
EEE452,Engineering Economics,3,A,Fall2020
EEE111L,Analog Electronics I Lab,1,W,Fall2020
CSE225,Data Structures & Algorithms,3,A,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,W,Spring2021
MAT250,Calculus III,3,C+,Spring2021
PHI104,Introduction to Ethics,3,B+,Spring2021
CSE231,Digital Logic Design,3,A,Summer2021
CSE231L,Digital Logic Design Lab,1,W,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,B,Summer2021
ECO101,Intro to Microeconomics,3,W,Summer2021
ENG111,Public Speaking,3,A,Summer2021
CSE332,Computer Organization & Architecture,3,C,Fall2021
CSE231L,Digital Logic Design Lab,1,W,Fall2021
BIO103,Biology I,3,A,Fall2021
BIO103L,Biology I Lab,1,W,Fall2021
CSE231L,Digital Logic Design Lab,1,W,Spring2022
CSE299,Junior Design Project,1,B,Spring2022
CSE226,Fundamentals of Vibe Coding,3,W,Spring2022
MAT125,Linear Algebra,3,C+,Spring2022
CSE145,Introduction to Artificial Intelligence,3,W,Spring2022
CSE231L,Digital Logic Design Lab,1,W,Summer2022
CSE311,Database Management Systems,3,A,Summer2022
BIO103L,Biology I Lab,1,W,Summer2022
CSE323,Operating Systems Design,3,W,Summer2022
CSE445,Computer Vision,3,C+,Summer2022
CSE231L,Digital Logic Design Lab,1,B+,Fall2022
CSE323,Operating Systems Design,3,W,Fall2022
CSE471,Compiler Design,3,B+,Fall2022
HIS201,Modern History,3,F,Fall2022
CSE327,Software Engineering,3,C,Fall2022
CSE323,Operating Systems Design,3,C,Spring2023
CSE373,Design & Analysis of Algorithms,3,W,Spring2023
EEE111L,Analog Electronics I Lab,1,W,Spring2023
BIO103L,Biology I Lab,1,B,Spring2023
ECO104,Intro to Macroeconomics,3,F,Spring2023
CSE373,Design & Analysis of Algorithms,3,W,Summer2023
CSE425,Concepts of Programming Languages,3,D,Summer2023
PHY108L,Physics II Lab,1,W,Summer2023
EEE111L,Analog Electronics I Lab,1,D,Summer2023
CSE373,Design & Analysis of Algorithms,3,B,Fall2023
EEE141,Electrical Circuits I,3,W,Fall2023
CEE110,Engineering Drawing,1,C+,Fall2023
