course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A,Spring2019
CSE115L,Programming Language I Lab,1,A,Spring2019
MAT116,Pre-Calculus,3,B,Spring2019
PHY108,Physics II,3,B,Spring2019
PHY108L,Physics II Lab,1,A-,Spring2019
CSE425,Concepts of Programming Languages,3,B,Spring2019
CSE115L,Programming Language I Lab,1,A-,Spring2019
CSE173,Discrete Mathematics,3,A-,Summer2019
MAT120,Calculus I,3,A,Summer2019
BIO103,Biology I,3,A,Summer2019
BIO103L,Biology I Lab,1,B,Summer2019
ENG111,Public Speaking,3,A,Summer2019
CSE231L,Digital Logic Design Lab,1,A-,Summer2019
CHE101L,Chemistry I Lab,1,A-,Summer2019
CSE215,Programming Language II,3,A-,Fall2019
CSE215L,Programming Language II Lab,1,B,Fall2019
MAT130,Calculus II,3,A,Fall2019
MAT361,Discrete Mathematics II,3,A,Fall2019
CSE327,Software Engineering,3,B,Fall2019
CSE225,Data Structures & Algorithms,3,A,Spring2020
MAT250,Calculus III,3,B+,Spring2020
ENG105,Advanced Composition,3,A,Spring2020
EEE111L,Analog Electronics I Lab,1,B,Spring2020
HIS102,World Civilization,3,A-,Spring2020
