course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B+,Spring2019
CSE115L,Programming Language I Lab,1,D+,Spring2019
MAT116,Pre-Calculus,3,C+,Spring2019
POL101,Intro to Political Science,3,A,Spring2019
CSE173,Discrete Mathematics,3,B+,Summer2019
MAT120,Calculus I,3,C-,Summer2019
CSE425,Concepts of Programming Languages,3,A-,Summer2019
CSE226,Fundamentals of Vibe Coding,3,F,Summer2019
CSE215,Programming Language II,3,A-,Fall2019
CSE215L,Programming Language II Lab,1,B-,Fall2019
MAT130,Calculus II,3,F,Fall2019
ANT101,Anthropology,3,B,Fall2019
CHE101,Chemistry I,3,C,Fall2019
CHE101L,Chemistry I Lab,1,B-,Fall2019
CSE225,Data Structures & Algorithms,3,B-,Spring2020
CSE225L,Data Structures & Algorithms Lab,1,D,Spring2020
MAT130,Calculus II,3,C-,Spring2020
CSE231,Digital Logic Design,3,D,Summer2020
CSE231L,Digital Logic Design Lab,1,B+,Summer2020
MAT250,Calculus III,3,D+,Summer2020
CSE331L,Microprocessor Interfacing Lab,1,B+,Summer2020
ECO104,Intro to Macroeconomics,3,F,Summer2020
CSE332,Computer Organization & Architecture,3,C+,Fall2020
CSE299,Junior Design Project,1,B+,Fall2020
CSE226,Fundamentals of Vibe Coding,3,C+,Fall2020
EEE111,Analog Electronics I,3,C,Fall2020
EEE111L,Analog Electronics I Lab,1,A,Fall2020
CSE311,Database Management Systems,3,C-,Spring2021
CSE311L,Database Management Systems Lab,1,A,Spring2021
CSE311L,Database Management Systems Lab,1,C,Spring2021
PHY107L,Physics I Lab,1,A,Spring2021
ENG111,Public Speaking,3,C,Spring2021
CSE323,Operating Systems Design,3,D,Summer2021
CSE327,Software Engineering,3,A-,Summer2021
