course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,D,Summer2019
ENG103,Intermediate Composition,3,D,Summer2019
ACT201,Intro to Financial Accounting,3,D+,Summer2019
LAW200,Legal Environment of Business,3,B+,Fall2019
BUS251,Business Communication,3,A-,Fall2019
ECO101,Intro to Microeconomics,3,B,Fall2019
INB372,International Business,3,C+,Fall2019
ECO104,Intro to Macroeconomics,3,C,Spring2020
MGT212,Principles of Management,3,C-,Spring2020
MIS107,Introduction to Computers,3,A-,Spring2020
ENG105,Advanced Composition,3,W,Summer2020
ACT202,Intro to Managerial Accounting,3,D+,Summer2020
MGT368,Entrepreneurship,3,C,Summer2020
BEN205,Bengali Literature,3,B+,Summer2020
ENG115,English Literature,3,F,Summer2020
PHI401,Ethics / Philosophy,3,W,Fall2020
POL104,Political Science,3,B,Fall2020
ENG105,Advanced Composition,3,D,Fall2020
GEO205,Geography,3,A,Spring2021
SOC101,Intro to Sociology,3,F,Spring2021
MIS207,Management Information Systems,3,C,Spring2021
PBH101,Public Health,3,C-,Summer2021
PBH101L,Public Health Lab,1,B,Summer2021
ENV107,Environmental Science,3,D,Summer2021
BIO103,Biology I,3,A-,Summer2021
BIO103L,Biology I Lab,1,B,Summer2021
PSY101,Intro to Psychology,3,B,Summer2021
PSY101L,Psychology Lab,1,B,Summer2021
MIS210,Computer Programming,3,C,Fall2021
HIS102,World Civilization,3,F,Fall2021
PHI401,Ethics / Philosophy,3,A,Fall2021
HIS205,Modern History,3,A-,Fall2021
MIS310,Systems Analysis,3,D+,Spring2022
MIS470,IT Project Management,3,C-,Spring2022
MIS320,IT for Managers,3,D,Spring2022
MIS330,Database Systems,3,C+,Spring2022
HIS103,History of South Asia,3,A,Spring2022
MIS499,Special Topics in MIS,3,F,Summer2022
MIS450,IS Security,3,F,Summer2022
MGT490,Project Management,3,D+,Summer2022
MIS410,Systems Design,3,D,Summer2022
MIS499,Special Topics in MIS,3,C,Fall2022
MIS450,IS Security,3,B-,Fall2022
BUS498,Internship,4,C,Fall2023
