course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D,Summer2019
CSE115L,Programming Language I Lab,1,C-,Summer2019
MAT116,Pre-Calculus,3,B-,Summer2019
GEO205,Geography,3,C-,Summer2019
CSE173,Discrete Mathematics,3,D+,Fall2019
MAT120,Calculus I,3,B,Fall2019
ENG111,Public Speaking,3,D,Fall2019
CSE311L,Database Management Systems Lab,1,D+,Fall2019
CSE215,Programming Language II,3,C+,Spring2020
CSE215L,Programming Language II Lab,1,F,Spring2020
MAT130,Calculus II,3,F,Spring2020
PHY107,Physics I,3,D+,Spring2020
PHY107L,Physics I Lab,1,C+,Spring2020
CSE425,Concepts of Programming Languages,3,C-,Spring2020
HIS102,World Civilization,3,D+,Spring2020
CSE225,Data Structures & Algorithms,3,D,Summer2020
MAT130,Calculus II,3,D+,Summer2020
EEE452,Engineering Economics,3,D+,Summer2020
