course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,C,Summer2019
INB372,International Business,3,B-,Summer2019
LAW200,Legal Environment of Business,3,C-,Summer2019
ACT201,Intro to Financial Accounting,3,A-,Summer2019
MIS107,Introduction to Computers,3,A,Summer2019
MGT212,Principles of Management,3,B+,Fall2019
ECO101,Intro to Microeconomics,3,W,Fall2019
ACT202,Intro to Managerial Accounting,3,A,Fall2019
MKT202,Introduction to Marketing,3,B-,Spring2020
MGT368,Entrepreneurship,3,C,Spring2020
BEN205,Bengali Literature,3,F,Spring2020
ECO101,Intro to Microeconomics,3,C,Spring2020
ECO104,Intro to Macroeconomics,3,B,Summer2020
PHI401,Ethics / Philosophy,3,B+,Summer2020
ENG115,English Literature,3,A-,Summer2020
MIS207,Management Information Systems,3,F,Fall2020
PAD201,Public Administration,3,C+,Fall2020
POL104,Political Science,3,W,Fall2020
SOC101,Intro to Sociology,3,A-,Fall2020
CHE101,Chemistry I,3,C-,Spring2021
PHY107,Physics I,3,B,Spring2021
PHY107L,Physics I Lab,1,F,Spring2021
MIS207,Management Information Systems,3,W,Spring2021
ENV107,Environmental Science,3,F,Spring2021
PBH101,Public Health,3,B,Spring2021
PBH101L,Public Health Lab,1,C-,Spring2021
HIS205,Modern History,3,W,Summer2021
HIS101,Bangladesh History,3,D+,Summer2021
HIS103,History of South Asia,3,C,Summer2021
