course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,B,Spring2019
BUS251,Business Communication,3,D,Spring2019
ACT201,Intro to Financial Accounting,3,A-,Spring2019
MIS107,Introduction to Computers,3,B,Spring2019
ENG103,Intermediate Composition,3,D+,Spring2019
ACT202,Intro to Managerial Accounting,3,B,Summer2019
ECO104,Intro to Macroeconomics,3,B-,Summer2019
LAW200,Legal Environment of Business,3,B,Summer2019
INB372,International Business,3,B-,Summer2019
MGT368,Entrepreneurship,3,D+,Fall2019
MGT212,Principles of Management,3,C,Fall2019
ENG105,Advanced Composition,3,B+,Fall2019
PHI401,Ethics / Philosophy,3,C+,Fall2019
POL104,Political Science,3,D+,Spring2020
MIS207,Management Information Systems,3,D,Spring2020
MKT202,Introduction to Marketing,3,B,Spring2020
BEN205,Bengali Literature,3,C+,Spring2020
CHN101,Chinese Language,3,W,Spring2020
SOC101,Intro to Sociology,3,C,Summer2020
PBH101,Public Health,3,B-,Summer2020
PBH101L,Public Health Lab,1,F,Summer2020
ANT101,Anthropology,3,B,Summer2020
GEO205,Geography,3,A-,Summer2020
HIS102,World Civilization,3,C-,Fall2020
HIS205,Modern History,3,C-,Fall2020
HIS101,Bangladesh History,3,C,Fall2020
