course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Spring2021
CSE115,Programming Language I,3,A-,Spring2021
CSE115L,Programming Language I Lab,1,C+,Spring2021
CSE173,Discrete Mathematics,3,B,Summer2021
MAT130,Calculus II,3,B,Summer2021
CSE215,Programming Language II,3,B+,Fall2021
CSE215L,Programming Language II Lab,1,C,Fall2021
MAT250,Calculus III,3,C,Fall2021
CSE225,Data Structures & Algorithms,3,A,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,T,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,T,Spring2022
CSE327,Software Engineering,3,B,Spring2022
CSE231,Digital Logic Design,3,B,Summer2022
CSE231L,Digital Logic Design Lab,1,B+,Summer2022
CSE231L,Digital Logic Design Lab,1,C,Summer2022
CSE332,Computer Organization & Architecture,3,T,Fall2022
