course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C-,Summer2019
MAT116,Pre-Calculus,3,B-,Summer2019
ENG103,Intermediate Composition,3,D,Summer2019
CSE173,Discrete Mathematics,3,B-,Fall2019
MAT120,Calculus I,3,C,Fall2019
CSE145,Introduction to Artificial Intelligence,3,D,Fall2019
CHE101L,Chemistry I Lab,1,C,Fall2019
CSE215,Programming Language II,3,C,Spring2020
MAT130,Calculus II,3,F,Spring2020
PHY107L,Physics I Lab,1,D,Spring2020
CSE225,Data Structures & Algorithms,3,C-,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,D+,Summer2020
MAT130,Calculus II,3,C-,Summer2020
CSE215L,Programming Language II Lab,1,C+,Summer2020
GEO205,Geography,3,C,Summer2020
CSE231,Digital Logic Design,3,D+,Fall2020
CSE231L,Digital Logic Design Lab,1,C,Fall2020
MAT250,Calculus III,3,C-,Fall2020
PHY107,Physics I,3,C,Fall2020
CSE299,Junior Design Project,1,D,Fall2020
CSE332,Computer Organization & Architecture,3,D,Spring2021
CSE311,Database Management Systems,3,D+,Spring2021
CSE311L,Database Management Systems Lab,1,C-,Spring2021
HIS102,World Civilization,3,D,Spring2021
CSE323,Operating Systems Design,3,D+,Summer2021
CSE327,Software Engineering,3,D,Summer2021
ECO104,Intro to Macroeconomics,3,C,Summer2021
MAT125,Linear Algebra,3,C-,Summer2021
