course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A-,Spring2021
MAT116,Pre-Calculus,3,B-,Spring2021
PHY107L,Physics I Lab,1,A-,Spring2021
CSE115L,Programming Language I Lab,1,A-,Spring2021
MAT125,Linear Algebra,3,A-,Spring2021
ENG105,Advanced Composition,3,A-,Spring2021
CSE173,Discrete Mathematics,3,A,Summer2021
MAT120,Calculus I,3,B,Summer2021
ECO104,Intro to Macroeconomics,3,B-,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,A,Summer2021
PHY108L,Physics II Lab,1,A-,Summer2021
CSE215,Programming Language II,3,B-,Fall2021
CSE215L,Programming Language II Lab,1,A-,Fall2021
MAT130,Calculus II,3,B-,Fall2021
CSE145,Introduction to Artificial Intelligence,3,A-,Fall2021
CSE327,Software Engineering,3,A-,Fall2021
CSE225,Data Structures & Algorithms,3,A,Spring2022
MAT250,Calculus III,3,A-,Spring2022
GEO205,Geography,3,C+,Spring2022
CSE231L,Digital Logic Design Lab,1,B+,Spring2022
EEE452,Engineering Economics,3,B,Spring2022
