course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B+,Spring2021
ECO101,Intro to Microeconomics,3,B,Spring2021
BUS251,Business Communication,3,B+,Spring2021
ENG103,Intermediate Composition,3,B+,Spring2021
INB372,International Business,3,B+,Summer2021
ACT202,Intro to Managerial Accounting,3,A,Summer2021
ECO104,Intro to Macroeconomics,3,A-,Summer2021
LAW200,Legal Environment of Business,3,A-,Summer2021
MIS107,Introduction to Computers,3,B,Summer2021
MKT202,Introduction to Marketing,3,A,Fall2021
MGT368,Entrepreneurship,3,A,Fall2021
PHI401,Ethics / Philosophy,3,B,Fall2021
ENG105,Advanced Composition,3,B,Fall2021
BEN205,Bengali Literature,3,B-,Fall2021
POL104,Political Science,3,B,Spring2022
POL101,Intro to Political Science,3,B,Spring2022
MIS207,Management Information Systems,3,B,Spring2022
PAD201,Public Administration,3,B,Spring2022
ANT101,Anthropology,3,C,Spring2022
GEO205,Geography,3,A-,Spring2022
PHY107,Physics I,3,A,Summer2022
PHY107L,Physics I Lab,1,B,Summer2022
BIO103,Biology I,3,A,Summer2022
BIO103L,Biology I Lab,1,B-,Summer2022
PBH101,Public Health,3,B,Summer2022
PBH101L,Public Health Lab,1,A-,Summer2022
MGT212,Principles of Management,3,B+,Summer2022
MGT330,Designing Effective Organizations,3,B,Fall2022
HIS205,Modern History,3,A,Fall2022
HIS101,Bangladesh History,3,C,Fall2022
MGT321,Organizational Behavior,3,A-,Fall2022
HRM370,Managerial Skill Development,3,B,Fall2022
HIS102,World Civilization,3,B+,Fall2022
MGT490,Project Management,3,C,Spring2023
MGT410,Entrepreneurship II,3,B,Spring2023
HRM450,Industrial Relations,3,B+,Spring2023
MGT350,Managing Quality,3,A-,Spring2023
HRM470,Negotiations,3,B,Summer2023
MIS320,IT for Managers,3,A,Summer2023
BUS498,Internship,4,B+,Summer2024
