course_code,course_name,credits,grade,semester
PHI401,Ethics / Philosophy,3,A,Summer2020
MIS207,Management Information Systems,3,B,Summer2020
LAW200,Legal Environment of Business,3,B-,Summer2020
ECO101,Intro to Microeconomics,3,C,Summer2020
MGT368,Entrepreneurship,3,A-,Fall2020
MGT212,Principles of Management,3,B-,Fall2020
ACT201,Intro to Financial Accounting,3,C+,Fall2020
ECO104,Intro to Macroeconomics,3,C,Fall2020
MIS107,Introduction to Computers,3,B-,Spring2021
BUS251,Business Communication,3,C+,Spring2021
ACT202,Intro to Managerial Accounting,3,A,Spring2021
INB372,International Business,3,B+,Spring2021
MKT202,Introduction to Marketing,3,B,Spring2021
HIS102,World Civilization,3,D,Fall2021
CSE115L,Programming Language I Lab,1,W,Fall2021
CSE215L,Programming Language II Lab,1,W,Fall2021
ENG105,Advanced Composition,3,B-,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,B-,Fall2021
CHE101,Chemistry I,3,C,Spring2022
CHE101L,Chemistry I Lab,1,B+,Spring2022
CSE115L,Programming Language I Lab,1,B,Spring2022
CSE101,Introduction to Python Programming,3,C+,Spring2022
PHI104,Introduction to Ethics,3,B+,Spring2022
MAT116,Pre-Calculus,3,A-,Summer2022
EEE111,Analog Electronics I,3,D,Summer2022
EEE111L,Analog Electronics I Lab,1,B,Summer2022
CSE115,Programming Language I,3,W,Summer2022
EEE141,Electrical Circuits I,3,C+,Summer2022
EEE141L,Electrical Circuits I Lab,1,A,Summer2022
PHY108,Physics II,3,B+,Fall2022
PHY108L,Physics II Lab,1,B+,Fall2022
ENG103,Intermediate Composition,3,B-,Fall2022
CSE226,Fundamentals of Vibe Coding,3,B-,Fall2022
CEE110,Engineering Drawing,1,C,Fall2022
BIO103L,Biology I Lab,1,A-,Fall2022
CSE145,Introduction to Artificial Intelligence,3,C,Spring2023
CSE327,Software Engineering,3,B,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,B,Spring2023
CSE231L,Digital Logic Design Lab,1,F,Spring2023
