course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,T,Summer2020
CSE115,Programming Language I,3,T,Summer2020
CSE115L,Programming Language I Lab,1,B+,Summer2020
CSE327,Software Engineering,3,B+,Summer2020
PHI104,Introduction to Ethics,3,A,Summer2020
CSE173,Discrete Mathematics,3,A,Fall2020
MAT130,Calculus II,3,C+,Fall2020
MAT125,Linear Algebra,3,B,Fall2020
CSE215,Programming Language II,3,B,Spring2021
CSE215L,Programming Language II Lab,1,B+,Spring2021
MAT250,Calculus III,3,T,Spring2021
EEE452,Engineering Economics,3,C,Spring2021
PHY108,Physics II,3,A,Spring2021
PHY108L,Physics II Lab,1,C+,Spring2021
