course_code,course_name,credits,grade,semester
LAW200,Legal Environment of Business,3,C-,Summer2021
MKT202,Introduction to Marketing,3,D+,Summer2021
INB372,International Business,3,C,Summer2021
BUS251,Business Communication,3,C-,Summer2021
ACT201,Intro to Financial Accounting,3,D+,Summer2021
MIS207,Management Information Systems,3,F,Fall2021
MGT212,Principles of Management,3,C,Fall2021
MIS107,Introduction to Computers,3,C-,Fall2021
PHI401,Ethics / Philosophy,3,F,Spring2022
ECO101,Intro to Microeconomics,3,F,Spring2022
ACT202,Intro to Managerial Accounting,3,D,Spring2022
ENG115,English Literature,3,D,Spring2022
BEN205,Bengali Literature,3,D+,Spring2022
MGT368,Entrepreneurship,3,C,Summer2022
ECO101,Intro to Microeconomics,3,B-,Summer2022
POL101,Intro to Political Science,3,D+,Summer2022
ECO104,Intro to Macroeconomics,3,C-,Fall2022
GEO205,Geography,3,D+,Fall2022
MIS207,Management Information Systems,3,C-,Fall2022
