course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C,Summer2020
CSE115,Programming Language I,3,D,Summer2020
CSE115L,Programming Language I Lab,1,D,Summer2020
CSE311L,Database Management Systems Lab,1,C-,Summer2020
CSE173,Discrete Mathematics,3,W,Fall2020
MAT130,Calculus II,3,F,Fall2020
CSE331L,Microprocessor Interfacing Lab,1,C,Fall2020
CSE173,Discrete Mathematics,3,D,Spring2021
MAT130,Calculus II,3,D,Spring2021
CSE215,Programming Language II,3,C,Summer2021
CSE215L,Programming Language II Lab,1,D,Summer2021
MAT250,Calculus III,3,F,Summer2021
ENG111,Public Speaking,3,D,Summer2021
CSE225,Data Structures & Algorithms,3,C,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,D+,Fall2021
CSE231,Digital Logic Design,3,D,Spring2022
CSE231L,Digital Logic Design Lab,1,D+,Spring2022
CSE332,Computer Organization & Architecture,3,D+,Summer2022
MAT250,Calculus III,3,C-,Summer2022
CSE299,Junior Design Project,1,C,Fall2022
CSE311,Database Management Systems,3,W,Fall2022
