course_code,course_name,credits,grade,semester
HIS102,World Civilization,3,A,Summer2019
PHY108,Physics II,3,C+,Summer2019
PHY108L,Physics II Lab,1,B-,Summer2019
PHY108L,Physics II Lab,1,B,Summer2019
MAT125,Linear Algebra,3,C-,Summer2019
PHY107L,Physics I Lab,1,B,Summer2019
CSE115,Programming Language I,3,C,Fall2019
CSE115L,Programming Language I Lab,1,A-,Fall2019
EEE141L,Electrical Circuits I Lab,1,A,Fall2019
CSE327,Software Engineering,3,A-,Fall2019
CSE299,Junior Design Project,1,B-,Fall2019
CSE215L,Programming Language II Lab,1,C,Fall2019
CSE231L,Digital Logic Design Lab,1,A-,Spring2020
CSE101,Introduction to Python Programming,3,C,Spring2020
CSE331,Microprocessor Interfacing,3,B+,Spring2020
CSE331L,Microprocessor Interfacing Lab,1,A,Spring2020
FIN440,Corporate Finance,3,D,Summer2020
ACT201,Intro to Financial Accounting,3,B,Summer2020
MKT202,Introduction to Marketing,3,B-,Summer2020
MGT368,Entrepreneurship,3,D,Fall2020
LAW200,Legal Environment of Business,3,C,Fall2020
BUS251,Business Communication,3,D+,Fall2020
FIN470,Insurance and Risk Management,3,D,Fall2020
ECO101,Intro to Microeconomics,3,F,Fall2020
FIN455,Financial Modelling Using Excel,3,C-,Spring2021
PHI401,Ethics / Philosophy,3,B,Spring2021
MIS107,Introduction to Computers,3,D+,Spring2021
MIS207,Management Information Systems,3,C+,Spring2021
FIN435,Investment Theory,3,B+,Summer2021
FIN464,Derivatives,3,B+,Summer2021
INB372,International Business,3,A,Summer2021
ECO101,Intro to Microeconomics,3,C+,Summer2021
MGT212,Principles of Management,3,W,Fall2021
ACT202,Intro to Managerial Accounting,3,A-,Fall2021
ECO104,Intro to Macroeconomics,3,B,Fall2021
MGT212,Principles of Management,3,C+,Spring2022
FIN433,Financial Markets and Institutions,3,C+,Spring2022
FIN480,Behavioural Finance,3,B,Spring2022
FIN444,International Financial Management,3,W,Spring2022
FIN410,Financial Statement Analysis,3,A,Spring2022
FIN444,International Financial Management,3,C,Summer2022
