course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,C,Fall2019
ACT201,Intro to Financial Accounting,3,D+,Fall2019
ENG103,Intermediate Composition,3,F,Fall2019
BUS251,Business Communication,3,D,Fall2019
MKT202,Introduction to Marketing,3,D+,Spring2020
ECO101,Intro to Microeconomics,3,B,Spring2020
ACT202,Intro to Managerial Accounting,3,C-,Spring2020
LAW200,Legal Environment of Business,3,C+,Spring2020
ENG103,Intermediate Composition,3,D,Summer2020
MGT368,Entrepreneurship,3,D,Summer2020
MIS207,Management Information Systems,3,C-,Summer2020
ECO104,Intro to Macroeconomics,3,B,Summer2020
INB372,International Business,3,B-,Fall2020
MGT212,Principles of Management,3,B,Fall2020
ENG115,English Literature,3,F,Spring2021
BEN205,Bengali Literature,3,C+,Spring2021
ENG105,Advanced Composition,3,C+,Spring2021
SOC101,Intro to Sociology,3,D+,Summer2021
PHI401,Ethics / Philosophy,3,D,Summer2021
POL101,Intro to Political Science,3,D,Summer2021
PSY101,Intro to Psychology,3,D+,Fall2021
PSY101L,Psychology Lab,1,C,Fall2021
PHY107,Physics I,3,C+,Fall2021
ENV107,Environmental Science,3,F,Fall2021
BIO103,Biology I,3,F,Fall2021
HIS101,Bangladesh History,3,C+,Spring2022
HIS102,World Civilization,3,C,Spring2022
FIN435,Investment Theory,3,D,Summer2022
FIN433,Financial Markets and Institutions,3,C,Summer2022
FIN464,Derivatives,3,D,Summer2022
FIN440,Corporate Finance,3,F,Summer2022
