course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,T,Fall2022
CSE115,Programming Language I,3,A,Fall2022
CSE115L,Programming Language I Lab,1,B,Fall2022
ECO104,Intro to Macroeconomics,3,B+,Fall2022
CSE173,Discrete Mathematics,3,B,Spring2023
MAT130,Calculus II,3,B+,Spring2023
CSE299,Junior Design Project,1,C+,Spring2023
CSE215,Programming Language II,3,B+,Summer2023
CSE215L,Programming Language II Lab,1,B,Summer2023
MAT250,Calculus III,3,T,Summer2023
CSE225,Data Structures & Algorithms,3,B+,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,B+,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,B,Fall2023
ENV203,Environmental Studies,3,B+,Fall2023
CSE231,Digital Logic Design,3,B+,Spring2024
CSE231L,Digital Logic Design Lab,1,T,Spring2024
BIO103,Biology I,3,B,Spring2024
BIO103L,Biology I Lab,1,A,Spring2024
CSE332,Computer Organization & Architecture,3,C+,Summer2024
CSE311,Database Management Systems,3,B,Summer2024
CSE311L,Database Management Systems Lab,1,B,Summer2024
ENG111,Public Speaking,3,C,Summer2024
CSE323,Operating Systems Design,3,T,Fall2024
