course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,D+,Summer2019
BUS251,Business Communication,3,F,Summer2019
ACT201,Intro to Financial Accounting,3,D+,Summer2019
BUS251,Business Communication,3,C-,Fall2019
ACT202,Intro to Managerial Accounting,3,D+,Fall2019
MIS107,Introduction to Computers,3,C-,Spring2020
LAW200,Legal Environment of Business,3,D,Summer2020
INB372,International Business,3,F,Summer2020
ECO101,Intro to Microeconomics,3,C-,Summer2020
ECO104,Intro to Macroeconomics,3,C-,Fall2020
MIS207,Management Information Systems,3,F,Fall2020
MGT212,Principles of Management,3,D+,Spring2021
MIS207,Management Information Systems,3,I,Spring2021
INB372,International Business,3,I,Spring2021
MIS207,Management Information Systems,3,C-,Summer2021
MGT368,Entrepreneurship,3,C-,Fall2021
ENG115,English Literature,3,F,Spring2022
INB372,International Business,3,D,Spring2022
BEN205,Bengali Literature,3,F,Summer2022
POL101,Intro to Political Science,3,C-,Summer2022
CHN101,Chinese Language,3,F,Summer2022
BEN205,Bengali Literature,3,D+,Fall2022
ENG115,English Literature,3,D+,Fall2022
SOC101,Intro to Sociology,3,C-,Fall2022
PSY101,Intro to Psychology,3,D,Spring2023
PSY101L,Psychology Lab,1,F,Spring2023
PHI401,Ethics / Philosophy,3,D,Spring2023
BIO103,Biology I,3,D+,Spring2023
BIO103L,Biology I Lab,1,F,Spring2023
HIS103,History of South Asia,3,C-,Summer2023
HIS101,Bangladesh History,3,D+,Summer2023
HRM380,Compensation Theory and Practice,3,F,Fall2023
HRM340,Training and Development,3,D,Fall2023
HRM370,Managerial Skill Development,3,D+,Fall2023
HRM450,Industrial Relations,3,F,Spring2024
HRM380,Compensation Theory and Practice,3,F,Spring2024
HRM360,Planning and Staffing,3,F,Spring2024
