course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D,Fall2019
CSE115,Programming Language I,3,B,Fall2019
CSE115L,Programming Language I Lab,1,F,Fall2019
CSE226,Fundamentals of Vibe Coding,3,D,Fall2019
CSE115L,Programming Language I Lab,1,F,Fall2019
CSE173,Discrete Mathematics,3,A,Spring2020
MAT130,Calculus II,3,B+,Spring2020
ECO104,Intro to Macroeconomics,3,A-,Spring2020
CSE215,Programming Language II,3,A,Summer2020
MAT250,Calculus III,3,C,Summer2020
EEE141L,Electrical Circuits I Lab,1,C,Summer2020
CSE225,Data Structures & Algorithms,3,C-,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,A,Fall2020
CSE215L,Programming Language II Lab,1,B-,Fall2020
CSE101,Introduction to Python Programming,3,W,Fall2020
CHE101L,Chemistry I Lab,1,D+,Fall2020
CSE231,Digital Logic Design,3,A-,Spring2021
CSE231L,Digital Logic Design Lab,1,B,Spring2021
CSE231L,Digital Logic Design Lab,1,B,Spring2021
EEE141,Electrical Circuits I,3,D+,Spring2021
CSE299,Junior Design Project,1,A,Spring2021
CSE332,Computer Organization & Architecture,3,C-,Summer2021
CSE311,Database Management Systems,3,F,Summer2021
POL101,Intro to Political Science,3,B-,Summer2021
