course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,F,Fall2019
BUS251,Business Communication,3,D,Fall2019
MIS107,Introduction to Computers,3,D+,Fall2019
INB372,International Business,3,D,Spring2020
ECO101,Intro to Microeconomics,3,D,Spring2020
LAW200,Legal Environment of Business,3,F,Spring2020
MKT202,Introduction to Marketing,3,D,Spring2020
MGT212,Principles of Management,3,F,Summer2020
ACT201,Intro to Financial Accounting,3,D,Summer2020
MIS207,Management Information Systems,3,I,Summer2020
MIS207,Management Information Systems,3,I,Fall2020
MGT212,Principles of Management,3,D+,Fall2020
ECO104,Intro to Macroeconomics,3,D+,Fall2020
PHI401,Ethics / Philosophy,3,D+,Spring2021
ACT202,Intro to Managerial Accounting,3,C-,Spring2021
LAW200,Legal Environment of Business,3,F,Spring2021
BEN205,Bengali Literature,3,F,Spring2021
MIS207,Management Information Systems,3,F,Summer2021
ENG115,English Literature,3,F,Summer2021
MGT368,Entrepreneurship,3,F,Summer2021
BEN205,Bengali Literature,3,C-,Summer2021
MGT368,Entrepreneurship,3,D,Fall2021
POL101,Intro to Political Science,3,C-,Fall2021
PAD201,Public Administration,3,C-,Fall2021
LAW200,Legal Environment of Business,3,I,Fall2021
SOC101,Intro to Sociology,3,F,Spring2022
GEO205,Geography,3,F,Spring2022
MIS207,Management Information Systems,3,F,Summer2022
GEO205,Geography,3,C-,Summer2022
SOC101,Intro to Sociology,3,C-,Summer2022
